// user:DESKTOP-0HM15HR_628165; date:2020-10-14 12:06:00.623; sample:8192; 
time[ms]; amplitude[g]; 
210.33; 0.01168; 
210.39; 0.03635; 
210.45; -0.01169; 
210.51; -0.09743; 
210.57; -0.11997; 
210.63; -0.12304; 
210.69; -0.15812; 
210.75; -0.23357; 
210.82; -0.29582; 
210.88; -0.26746; 
210.94; -0.16067; 
211; -0.04331; 
211.06; 0.04568; 
211.12; 0.13383; 
211.18; 0.19764; 
211.24; 0.19387; 
211.3; 0.14638; 
211.36; 0.05429; 
211.43; -0.01132; 
211.49; 0.00832; 
211.55; 0.06062; 
211.61; 0.1487; 
211.67; 0.24463; 
211.73; 0.31796; 
211.79; 0.39103; 
211.85; 0.42359; 
211.91; 0.42156; 
211.98; 0.40689; 
212.04; 0.36963; 
212.1; 0.35385; 
212.16; 0.35791; 
212.22; 0.37876; 
212.28; 0.43891; 
212.34; 0.48009; 
212.4; 0.50937; 
212.46; 0.52347; 
212.52; 0.42515; 
212.59; 0.28922; 
212.65; 0.20666; 
212.71; 0.15431; 
212.77; 0.13159; 
212.83; 0.06687; 
212.89; -0.00265; 
212.95; 0.05027; 
213.01; 0.14975; 
213.07; 0.22786; 
213.13; 0.27796; 
213.2; 0.25894; 
213.26; 0.17378; 
213.32; 0.0232; 
213.38; -0.09901; 
213.44; -0.09096; 
213.5; -0.03346; 
213.56; 0.03052; 
213.62; 0.12375; 
213.68; 0.22487; 
213.75; 0.33966; 
213.81; 0.41423; 
213.87; 0.38705; 
213.93; 0.33587; 
213.99; 0.30351; 
214.05; 0.24303; 
214.11; 0.15351; 
214.17; 0.06078; 
214.23; 0.01325; 
214.29; 0.02435; 
214.36; 0.05594; 
214.42; 0.11318; 
214.48; 0.15137; 
214.54; 0.16421; 
214.6; 0.18001; 
214.66; 0.13153; 
214.72; 0.08719; 
214.78; 0.06194; 
214.84; -0.00718; 
214.9; -0.00898; 
214.97; 0.01687; 
215.03; 0.05195; 
215.09; 0.1478; 
215.15; 0.1878; 
215.21; 0.23884; 
215.27; 0.29993; 
215.33; 0.24999; 
215.39; 0.17315; 
215.45; 0.05252; 
215.52; -0.08335; 
215.58; -0.17933; 
215.64; -0.31119; 
215.7; -0.33796; 
215.76; -0.22861; 
215.82; -0.1279; 
215.88; -0.03848; 
215.94; -0.00407; 
216; 0.00157; 
216.06; 0.00111; 
216.13; -0.10225; 
216.19; -0.27802; 
216.25; -0.43342; 
216.31; -0.48545; 
216.37; -0.47873; 
216.43; -0.49002; 
216.49; -0.44637; 
216.55; -0.38537; 
216.61; -0.3488; 
216.67; -0.31688; 
216.74; -0.30548; 
216.8; -0.26695; 
216.86; -0.25258; 
216.92; -0.28134; 
216.98; -0.30886; 
217.04; -0.36909; 
217.1; -0.37113; 
217.16; -0.31343; 
217.22; -0.2757; 
217.29; -0.201; 
217.35; -0.14628; 
217.41; -0.12438; 
217.47; -0.06031; 
217.53; -0.05073; 
217.59; -0.1137; 
217.65; -0.20228; 
217.71; -0.3327; 
217.77; -0.39526; 
217.83; -0.39667; 
217.9; -0.41801; 
217.96; -0.37324; 
218.02; -0.34942; 
218.08; -0.3998; 
218.14; -0.41743; 
218.2; -0.47657; 
218.26; -0.54549; 
218.32; -0.55806; 
218.38; -0.55263; 
218.44; -0.50905; 
218.51; -0.53696; 
218.57; -0.602; 
218.63; -0.58878; 
218.69; -0.59865; 
218.75; -0.59138; 
218.81; -0.53815; 
218.87; -0.48084; 
218.93; -0.38805; 
218.99; -0.36497; 
219.06; -0.42597; 
219.12; -0.51149; 
219.18; -0.64453; 
219.24; -0.76107; 
219.3; -0.8407; 
219.36; -0.8861; 
219.42; -0.85933; 
219.48; -0.77472; 
219.54; -0.63761; 
219.6; -0.49994; 
219.67; -0.43215; 
219.73; -0.44662; 
219.79; -0.54595; 
219.85; -0.69886; 
219.91; -0.83092; 
219.97; -0.87265; 
220.03; -0.8333; 
220.09; -0.71634; 
220.15; -0.52436; 
220.21; -0.35964; 
220.28; -0.24634; 
220.34; -0.21879; 
220.4; -0.32283; 
220.46; -0.43563; 
220.52; -0.55958; 
220.58; -0.6963; 
220.64; -0.70286; 
220.7; -0.62628; 
220.76; -0.53745; 
220.83; -0.46379; 
220.89; -0.45555; 
220.95; -0.44596; 
221.01; -0.45382; 
221.07; -0.52164; 
221.13; -0.56136; 
221.19; -0.57091; 
221.25; -0.57205; 
221.31; -0.54285; 
221.37; -0.51921; 
221.44; -0.5055; 
221.5; -0.47198; 
221.56; -0.45324; 
221.62; -0.4639; 
221.68; -0.46749; 
221.74; -0.47908; 
221.8; -0.48321; 
221.86; -0.44205; 
221.92; -0.40977; 
221.98; -0.39385; 
222.05; -0.37779; 
222.11; -0.39045; 
222.17; -0.39767; 
222.23; -0.36952; 
222.29; -0.29604; 
222.35; -0.20617; 
222.41; -0.15812; 
222.47; -0.08959; 
222.53; -0.00888; 
222.6; -0.00593; 
222.66; -0.01728; 
222.72; 0.00148; 
222.78; 0.03714; 
222.84; 0.07525; 
222.9; 0.04924; 
222.96; -0.00685; 
223.02; -0.04332; 
223.08; -0.08573; 
223.14; -0.09388; 
223.21; -0.06767; 
223.27; -0.03659; 
223.33; 0.01609; 
223.39; 0.02933; 
223.45; -0.01696; 
223.51; -0.06622; 
223.57; -0.10112; 
223.63; -0.08867; 
223.69; -0.06285; 
223.75; -0.07214; 
223.82; -0.04873; 
223.88; 0.02988; 
223.94; 0.14878; 
224; 0.28312; 
224.06; 0.34792; 
224.12; 0.35856; 
224.18; 0.35403; 
224.24; 0.28117; 
224.3; 0.17769; 
224.37; 0.09808; 
224.43; 0.03404; 
224.49; 0.05142; 
224.55; 0.13865; 
224.61; 0.24487; 
224.67; 0.38364; 
224.73; 0.4484; 
224.79; 0.47296; 
224.85; 0.54392; 
224.91; 0.52331; 
224.98; 0.48287; 
225.04; 0.48882; 
225.1; 0.4423; 
225.16; 0.4127; 
225.22; 0.37026; 
225.28; 0.35921; 
225.34; 0.47514; 
225.4; 0.55471; 
225.46; 0.60134; 
225.52; 0.65658; 
225.59; 0.66324; 
225.65; 0.61734; 
225.71; 0.41281; 
225.77; 0.13389; 
225.83; 0.02745; 
225.89; 0.13184; 
225.95; 0.29759; 
226.01; 0.41195; 
226.07; 0.54872; 
226.14; 0.67639; 
226.2; 0.72379; 
226.26; 0.70605; 
226.32; 0.52884; 
226.38; 0.26549; 
226.44; 0.0574; 
226.5; -0.04919; 
226.56; 0.01271; 
226.62; 0.13972; 
226.68; 0.28937; 
226.75; 0.45591; 
226.81; 0.47562; 
226.87; 0.36045; 
226.93; 0.16416; 
226.99; -0.06217; 
227.05; -0.14711; 
227.11; -0.07458; 
227.17; 0.0882; 
227.23; 0.28752; 
227.29; 0.46015; 
227.36; 0.60443; 
227.42; 0.65853; 
227.48; 0.59766; 
227.54; 0.51605; 
227.6; 0.42627; 
227.66; 0.34368; 
227.72; 0.34184; 
227.78; 0.39299; 
227.84; 0.45932; 
227.91; 0.55682; 
227.97; 0.6247; 
228.03; 0.57689; 
228.09; 0.45319; 
228.15; 0.37313; 
228.21; 0.35258; 
228.27; 0.32482; 
228.33; 0.29657; 
228.39; 0.28301; 
228.45; 0.28839; 
228.52; 0.33682; 
228.58; 0.35981; 
228.64; 0.32404; 
228.7; 0.30683; 
228.76; 0.33231; 
228.82; 0.3797; 
228.88; 0.38075; 
228.94; 0.34159; 
229; 0.38753; 
229.06; 0.4508; 
229.13; 0.41761; 
229.19; 0.34552; 
229.25; 0.28028; 
229.31; 0.22319; 
229.37; 0.14594; 
229.43; 0.0979; 
229.49; 0.1408; 
229.55; 0.19553; 
229.61; 0.25346; 
229.68; 0.29686; 
229.74; 0.25722; 
229.8; 0.21196; 
229.86; 0.2202; 
229.92; 0.21022; 
229.98; 0.1326; 
230.04; 0.09363; 
230.1; 0.09938; 
230.16; 0.05396; 
230.22; 0.08505; 
230.29; 0.16528; 
230.35; 0.16537; 
230.41; 0.18398; 
230.47; 0.2046; 
230.53; 0.20382; 
230.59; 0.19482; 
230.65; 0.14254; 
230.71; 0.13874; 
230.77; 0.15316; 
230.83; 0.14217; 
230.9; 0.16363; 
230.96; 0.1373; 
231.02; 0.09267; 
231.08; 0.09754; 
231.14; 0.08177; 
231.2; 0.0834; 
231.26; 0.10934; 
231.32; 0.11535; 
231.38; 0.13808; 
231.45; 0.14464; 
231.51; 0.15692; 
231.57; 0.19114; 
231.63; 0.12995; 
231.69; 0.02398; 
231.75; -0.0281; 
231.81; -0.06271; 
231.87; -0.07642; 
231.93; -0.03881; 
231.99; 0.05517; 
232.06; 0.13874; 
232.12; 0.14927; 
232.18; 0.12106; 
232.24; 0.05892; 
232.3; -0.03614; 
232.36; -0.13629; 
232.42; -0.22088; 
232.48; -0.24679; 
232.54; -0.15993; 
232.6; 0.02281; 
232.67; 0.15756; 
232.73; 0.21991; 
232.79; 0.2558; 
232.85; 0.17865; 
232.91; 0.04574; 
232.97; -0.06296; 
233.03; -0.18108; 
233.09; -0.24877; 
233.15; -0.23644; 
233.22; -0.16252; 
233.28; -0.0746; 
233.34; -0.00648; 
233.4; 0.07648; 
233.46; 0.10133; 
233.52; 0.03261; 
233.58; -0.06147; 
233.64; -0.13147; 
233.7; -0.15453; 
233.76; -0.15663; 
233.83; -0.07986; 
233.89; 0.03314; 
233.95; 0.0741; 
234.01; 0.13037; 
234.07; 0.13004; 
234.13; 0.0623; 
234.19; 0.10894; 
234.25; 0.16311; 
234.31; 0.14488; 
234.38; 0.0783; 
234.44; -0.04167; 
234.5; -0.08264; 
234.56; -0.08621; 
234.62; -0.1365; 
234.68; -0.1658; 
234.74; -0.19546; 
234.8; -0.206; 
234.86; -0.18445; 
234.92; -0.19016; 
234.99; -0.20002; 
235.05; -0.16344; 
235.11; -0.095; 
235.17; -0.07868; 
235.23; -0.08445; 
235.29; -0.06822; 
235.35; -0.09265; 
235.41; -0.09934; 
235.47; -0.09104; 
235.53; -0.1132; 
235.6; -0.09088; 
235.66; -0.0777; 
235.72; -0.08826; 
235.78; -0.05177; 
235.84; 0.00933; 
235.9; 0.08634; 
235.96; 0.089; 
236.02; -0.00025; 
236.08; -0.03735; 
236.15; -0.04086; 
236.21; -0.06154; 
236.27; -0.09135; 
236.33; -0.09202; 
236.39; 0.05732; 
236.45; 0.25493; 
236.51; 0.33534; 
236.57; 0.33422; 
236.63; 0.24914; 
236.69; 0.141; 
236.76; 0.07412; 
236.82; -0.02248; 
236.88; -0.08138; 
236.94; -0.0541; 
237; -0.00908; 
237.06; 0.05606; 
237.12; 0.09941; 
237.18; 0.12199; 
237.24; 0.18356; 
237.3; 0.20632; 
237.37; 0.16512; 
237.43; 0.11691; 
237.49; 0.07216; 
237.55; 0.09237; 
237.61; 0.18203; 
237.67; 0.26296; 
237.73; 0.31903; 
237.79; 0.36032; 
237.85; 0.40347; 
237.92; 0.42724; 
237.98; 0.39604; 
238.04; 0.34085; 
238.1; 0.3039; 
238.16; 0.30461; 
238.22; 0.3094; 
238.28; 0.30692; 
238.34; 0.332; 
238.4; 0.36068; 
238.46; 0.38232; 
238.53; 0.3796; 
238.59; 0.32018; 
238.65; 0.25894; 
238.71; 0.25484; 
238.77; 0.32412; 
238.83; 0.41304; 
238.89; 0.42824; 
238.95; 0.37658; 
239.01; 0.32612; 
239.07; 0.32176; 
239.14; 0.34074; 
239.2; 0.33528; 
239.26; 0.33186; 
239.32; 0.35864; 
239.38; 0.37433; 
239.44; 0.29635; 
239.5; 0.14868; 
239.56; 0.07606; 
239.62; 0.06734; 
239.69; 0.0263; 
239.75; -0.04047; 
239.81; -0.09089; 
239.87; -0.05186; 
239.93; 0.03243; 
239.99; 0.02722; 
240.05; -0.02715; 
240.11; -0.04035; 
240.17; -0.03827; 
240.23; -0.08848; 
240.3; -0.17841; 
240.36; -0.21002; 
240.42; -0.15953; 
240.48; -0.09054; 
240.54; -0.02763; 
240.6; 0.06096; 
240.66; 0.16161; 
240.72; 0.2199; 
240.78; 0.20339; 
240.84; 0.089; 
240.91; -0.03466; 
240.97; -0.12146; 
241.03; -0.2641; 
241.09; -0.38305; 
241.15; -0.40134; 
241.21; -0.36156; 
241.27; -0.25751; 
241.33; -0.16536; 
241.39; -0.09935; 
241.46; -0.05005; 
241.52; -0.10829; 
241.58; -0.22883; 
241.64; -0.35137; 
241.7; -0.42161; 
241.76; -0.37169; 
241.82; -0.25531; 
241.88; -0.13334; 
241.94; -0.10062; 
242; -0.19264; 
242.07; -0.3175; 
242.13; -0.37946; 
242.19; -0.35724; 
242.25; -0.38503; 
242.31; -0.43559; 
242.37; -0.41223; 
242.43; -0.39335; 
242.49; -0.38098; 
242.55; -0.44723; 
242.61; -0.53424; 
242.68; -0.48991; 
242.74; -0.4848; 
242.8; -0.51495; 
242.86; -0.5106; 
242.92; -0.5299; 
242.98; -0.48323; 
243.04; -0.46206; 
243.1; -0.50808; 
243.16; -0.51885; 
243.23; -0.5642; 
243.29; -0.63474; 
243.35; -0.71625; 
243.41; -0.77951; 
243.47; -0.73482; 
243.53; -0.66639; 
243.59; -0.58613; 
243.65; -0.46085; 
243.71; -0.38145; 
243.77; -0.35825; 
243.84; -0.39605; 
243.9; -0.50065; 
243.96; -0.58441; 
244.02; -0.6215; 
244.08; -0.61242; 
244.14; -0.53783; 
244.2; -0.45026; 
244.26; -0.34863; 
244.32; -0.22676; 
244.38; -0.19519; 
244.45; -0.24795; 
244.51; -0.30337; 
244.57; -0.34972; 
244.63; -0.36742; 
244.69; -0.42997; 
244.75; -0.55931; 
244.81; -0.63668; 
244.87; -0.67121; 
244.93; -0.67694; 
245; -0.60789; 
245.06; -0.50628; 
245.12; -0.38737; 
245.18; -0.27419; 
245.24; -0.24268; 
245.3; -0.26718; 
245.36; -0.31046; 
245.42; -0.38114; 
245.48; -0.40061; 
245.54; -0.38724; 
245.61; -0.4325; 
245.67; -0.45899; 
245.73; -0.45209; 
245.79; -0.42348; 
245.85; -0.36927; 
245.91; -0.39356; 
245.97; -0.41301; 
246.03; -0.39027; 
246.09; -0.42035; 
246.15; -0.4433; 
246.22; -0.47757; 
246.28; -0.49154; 
246.34; -0.44561; 
246.4; -0.40847; 
246.46; -0.32276; 
246.52; -0.2581; 
246.58; -0.25049; 
246.64; -0.21793; 
246.7; -0.24197; 
246.77; -0.28793; 
246.83; -0.30782; 
246.89; -0.3697; 
246.95; -0.46816; 
247.01; -0.56325; 
247.07; -0.58573; 
247.13; -0.53295; 
247.19; -0.4396; 
247.25; -0.34826; 
247.31; -0.31104; 
247.38; -0.28082; 
247.44; -0.24915; 
247.5; -0.20395; 
247.56; -0.15914; 
247.62; -0.17064; 
247.68; -0.15416; 
247.74; -0.17149; 
247.8; -0.28042; 
247.86; -0.34173; 
247.92; -0.37547; 
247.99; -0.36868; 
248.05; -0.2814; 
248.11; -0.18897; 
248.17; -0.07308; 
248.23; 0.00855; 
248.29; 0.00801; 
248.35; -0.01426; 
248.41; -0.09021; 
248.47; -0.17411; 
248.54; -0.21547; 
248.6; -0.24443; 
248.66; -0.19727; 
248.72; -0.11385; 
248.78; -0.07612; 
248.84; -0.00285; 
248.9; 0.12444; 
248.96; 0.23117; 
249.02; 0.27373; 
249.08; 0.2564; 
249.15; 0.22079; 
249.21; 0.15638; 
249.27; 0.05965; 
249.33; 0.00272; 
249.39; 0.04526; 
249.45; 0.16382; 
249.51; 0.28585; 
249.57; 0.39893; 
249.63; 0.46196; 
249.69; 0.41427; 
249.76; 0.32539; 
249.82; 0.23815; 
249.88; 0.16146; 
249.94; 0.10773; 
250; 0.04033; 
250.06; 0.02299; 
250.12; 0.09243; 
250.18; 0.2148; 
250.24; 0.36874; 
250.31; 0.43288; 
250.37; 0.41386; 
250.43; 0.38565; 
250.49; 0.28692; 
250.55; 0.18838; 
250.61; 0.15269; 
250.67; 0.13166; 
250.73; 0.16575; 
250.79; 0.25199; 
250.85; 0.36035; 
250.92; 0.46895; 
250.98; 0.50723; 
251.04; 0.50682; 
251.1; 0.50301; 
251.16; 0.45925; 
251.22; 0.42144; 
251.28; 0.38956; 
251.34; 0.3124; 
251.4; 0.26988; 
251.46; 0.28887; 
251.53; 0.30956; 
251.59; 0.367; 
251.65; 0.44852; 
251.71; 0.50406; 
251.77; 0.55358; 
251.83; 0.59366; 
251.89; 0.63445; 
251.95; 0.62315; 
252.01; 0.50175; 
252.08; 0.3922; 
252.14; 0.33247; 
252.2; 0.27937; 
252.26; 0.29622; 
252.32; 0.37904; 
252.38; 0.47763; 
252.44; 0.5683; 
252.5; 0.61828; 
252.56; 0.62204; 
252.62; 0.56365; 
252.69; 0.45209; 
252.75; 0.36718; 
252.81; 0.32915; 
252.87; 0.29929; 
252.93; 0.33672; 
252.99; 0.47178; 
253.05; 0.59684; 
253.11; 0.67529; 
253.17; 0.71196; 
253.23; 0.66236; 
253.3; 0.55799; 
253.36; 0.45518; 
253.42; 0.3417; 
253.48; 0.22442; 
253.54; 0.21006; 
253.6; 0.30859; 
253.66; 0.35626; 
253.72; 0.36353; 
253.78; 0.43698; 
253.85; 0.51537; 
253.91; 0.56624; 
253.97; 0.58522; 
254.03; 0.54639; 
254.09; 0.49711; 
254.15; 0.44462; 
254.21; 0.38841; 
254.27; 0.38169; 
254.33; 0.43521; 
254.39; 0.5302; 
254.46; 0.62674; 
254.52; 0.69108; 
254.58; 0.75202; 
254.64; 0.79009; 
254.7; 0.72771; 
254.76; 0.61331; 
254.82; 0.52697; 
254.88; 0.45599; 
254.94; 0.41253; 
255; 0.36059; 
255.07; 0.2869; 
255.13; 0.30624; 
255.19; 0.39627; 
255.25; 0.45017; 
255.31; 0.44437; 
255.37; 0.40048; 
255.43; 0.36949; 
255.49; 0.31691; 
255.55; 0.23507; 
255.62; 0.2044; 
255.68; 0.19383; 
255.74; 0.14983; 
255.8; 0.1131; 
255.86; 0.13482; 
255.92; 0.18849; 
255.98; 0.2146; 
256.04; 0.19786; 
256.1; 0.17691; 
256.16; 0.21512; 
256.23; 0.21037; 
256.29; 0.09984; 
256.35; 0.04425; 
256.41; 0.01292; 
256.47; -0.04969; 
256.53; -0.03011; 
256.59; 0.03827; 
256.65; 0.10564; 
256.71; 0.1498; 
256.77; 0.15381; 
256.84; 0.17727; 
256.9; 0.15578; 
256.96; 0.06664; 
257.02; -0.01022; 
257.08; -0.11143; 
257.14; -0.19232; 
257.2; -0.20185; 
257.26; -0.1891; 
257.32; -0.09823; 
257.39; 0.00976; 
257.45; 0.05057; 
257.51; 0.12373; 
257.57; 0.15263; 
257.63; 0.11047; 
257.69; 0.11324; 
257.75; 0.05208; 
257.81; -0.05167; 
257.87; -0.10676; 
257.93; -0.15548; 
258; -0.09965; 
258.06; -0.02135; 
258.12; -0.02211; 
258.18; 0.02355; 
258.24; 0.05648; 
258.3; 0.06718; 
258.36; 0.08089; 
258.42; 0.03323; 
258.48; -0.00656; 
258.54; -0.06254; 
258.61; -0.10101; 
258.67; -0.11402; 
258.73; -0.21087; 
258.79; -0.24358; 
258.85; -0.24406; 
258.91; -0.30311; 
258.97; -0.32213; 
259.03; -0.3747; 
259.09; -0.37696; 
259.16; -0.30457; 
259.22; -0.26581; 
259.28; -0.19085; 
259.34; -0.18113; 
259.4; -0.19338; 
259.46; -0.15682; 
259.52; -0.19553; 
259.58; -0.16274; 
259.64; -0.10153; 
259.7; -0.11552; 
259.77; -0.0768; 
259.83; -0.0806; 
259.89; -0.1036; 
259.95; -0.07876; 
260.01; -0.08189; 
260.07; -0.05482; 
260.13; -0.06763; 
260.19; -0.16115; 
260.25; -0.23245; 
260.31; -0.28265; 
260.38; -0.30317; 
260.44; -0.32265; 
260.5; -0.34468; 
260.56; -0.31074; 
260.62; -0.26977; 
260.68; -0.26133; 
260.74; -0.27326; 
260.8; -0.28503; 
260.86; -0.30777; 
260.93; -0.3511; 
260.99; -0.34514; 
261.05; -0.33333; 
261.11; -0.36354; 
261.17; -0.34854; 
261.23; -0.318; 
261.29; -0.31181; 
261.35; -0.29951; 
261.41; -0.28816; 
261.47; -0.26095; 
261.54; -0.27442; 
261.6; -0.36775; 
261.66; -0.4822; 
261.72; -0.56339; 
261.78; -0.52886; 
261.84; -0.48476; 
261.9; -0.50476; 
261.96; -0.40677; 
262.02; -0.26212; 
262.08; -0.1804; 
262.15; -0.09476; 
262.21; -0.02953; 
262.27; 0.06365; 
262.33; 0.13288; 
262.39; 0.0766; 
262.45; -0.0095; 
262.51; -0.0813; 
262.57; -0.09067; 
262.63; -0.06664; 
262.7; -0.08131; 
262.76; -0.04662; 
262.82; -0.02325; 
262.88; -0.04177; 
262.94; -0.02564; 
263; -0.04462; 
263.06; -0.06751; 
263.12; -0.08622; 
263.18; -0.1514; 
263.24; -0.18834; 
263.31; -0.20202; 
263.37; -0.15571; 
263.43; -0.01453; 
263.49; 0.10688; 
263.55; 0.17876; 
263.61; 0.1916; 
263.67; 0.15212; 
263.73; 0.08401; 
263.79; -0.0451; 
263.85; -0.16024; 
263.92; -0.21895; 
263.98; -0.1953; 
264.04; -0.06231; 
264.1; 0.02337; 
264.16; 0.04872; 
264.22; 0.09686; 
264.28; 0.10307; 
264.34; 0.05075; 
264.4; -0.05036; 
264.47; -0.15286; 
264.53; -0.15746; 
264.59; -0.04201; 
264.65; 0.11814; 
264.71; 0.23987; 
264.77; 0.31927; 
264.83; 0.34337; 
264.89; 0.33478; 
264.95; 0.27589; 
265.01; 0.08699; 
265.08; -0.09766; 
265.14; -0.21226; 
265.2; -0.32461; 
265.26; -0.3452; 
265.32; -0.24887; 
265.38; -0.08506; 
265.44; 0.0867; 
265.5; 0.197; 
265.56; 0.28044; 
265.63; 0.31502; 
265.69; 0.29433; 
265.75; 0.25496; 
265.81; 0.14522; 
265.87; 0.04125; 
265.93; -0.00622; 
265.99; -0.07075; 
266.05; -0.11255; 
266.11; -0.09878; 
266.17; -0.02658; 
266.24; 0.03125; 
266.3; -0.00797; 
266.36; -0.05235; 
266.42; -0.11269; 
266.48; -0.1896; 
266.54; -0.23878; 
266.6; -0.33589; 
266.66; -0.3602; 
266.72; -0.2865; 
266.78; -0.22282; 
266.85; -0.11184; 
266.91; -0.04273; 
266.97; -0.00694; 
267.03; 0.07019; 
267.09; 0.08776; 
267.15; 0.09673; 
267.21; 0.04968; 
267.27; -0.09741; 
267.33; -0.20394; 
267.4; -0.30678; 
267.46; -0.3688; 
267.52; -0.36206; 
267.58; -0.37659; 
267.64; -0.31883; 
267.7; -0.20666; 
267.76; -0.10643; 
267.82; 0.00099; 
267.88; 0.03981; 
267.94; 0.01889; 
268.01; -0.06372; 
268.07; -0.19879; 
268.13; -0.29798; 
268.19; -0.39232; 
268.25; -0.40434; 
268.31; -0.27242; 
268.37; -0.10966; 
268.43; 0.08044; 
268.49; 0.23029; 
268.55; 0.2441; 
268.62; 0.16351; 
268.68; 0.00245; 
268.74; -0.15721; 
268.8; -0.26853; 
268.86; -0.37078; 
268.92; -0.3779; 
268.98; -0.29159; 
269.04; -0.19877; 
269.1; -0.09594; 
269.17; -0.04181; 
269.23; -0.05399; 
269.29; -0.06193; 
269.35; -0.07786; 
269.41; -0.11861; 
269.47; -0.18943; 
269.53; -0.28458; 
269.59; -0.34839; 
269.65; -0.37724; 
269.71; -0.3802; 
269.78; -0.35027; 
269.84; -0.29373; 
269.9; -0.22798; 
269.96; -0.21975; 
270.02; -0.26857; 
270.08; -0.32131; 
270.14; -0.33721; 
270.2; -0.2832; 
270.26; -0.25852; 
270.32; -0.28514; 
270.39; -0.27742; 
270.45; -0.27932; 
270.51; -0.27825; 
270.57; -0.26731; 
270.63; -0.28847; 
270.69; -0.27692; 
270.75; -0.28753; 
270.81; -0.37557; 
270.87; -0.46281; 
270.94; -0.51908; 
271; -0.45235; 
271.06; -0.28231; 
271.12; -0.19428; 
271.18; -0.19248; 
271.24; -0.23484; 
271.3; -0.26775; 
271.36; -0.22353; 
271.42; -0.21427; 
271.48; -0.22548; 
271.55; -0.18423; 
271.61; -0.19367; 
271.67; -0.21459; 
271.73; -0.22203; 
271.79; -0.27435; 
271.85; -0.29717; 
271.91; -0.32052; 
271.97; -0.33269; 
272.03; -0.22755; 
272.09; -0.09484; 
272.16; 0.02492; 
272.22; 0.1266; 
272.28; 0.12341; 
272.34; 0.04094; 
272.4; -0.10328; 
272.46; -0.25335; 
272.52; -0.31861; 
272.58; -0.3833; 
272.64; -0.43139; 
272.71; -0.33763; 
272.77; -0.17334; 
272.83; -0.05843; 
272.89; -0.04017; 
272.95; -0.10315; 
273.01; -0.16408; 
273.07; -0.24288; 
273.13; -0.3891; 
273.19; -0.49819; 
273.25; -0.48668; 
273.32; -0.37862; 
273.38; -0.23272; 
273.44; -0.11557; 
273.5; -0.03651; 
273.56; -0.00496; 
273.62; -0.02975; 
273.68; -0.06311; 
273.74; -0.11094; 
273.8; -0.18006; 
273.86; -0.21635; 
273.93; -0.22135; 
273.99; -0.20727; 
274.05; -0.16285; 
274.11; -0.13104; 
274.17; -0.1213; 
274.23; -0.06917; 
274.29; 0.02443; 
274.35; 0.09205; 
274.41; 0.09377; 
274.48; 0.05404; 
274.54; 0.03822; 
274.6; 0.04768; 
274.66; 0.04456; 
274.72; 0.03157; 
274.78; 0.03948; 
274.84; 0.09751; 
274.9; 0.16237; 
274.96; 0.21481; 
275.02; 0.30908; 
275.09; 0.40889; 
275.15; 0.42578; 
275.21; 0.32983; 
275.27; 0.19208; 
275.33; 0.08408; 
275.39; -0.00227; 
275.45; 0.0339; 
275.51; 0.20405; 
275.57; 0.31762; 
275.63; 0.36649; 
275.7; 0.39365; 
275.76; 0.3844; 
275.82; 0.40701; 
275.88; 0.43199; 
275.94; 0.42582; 
276; 0.42431; 
276.06; 0.40325; 
276.12; 0.35766; 
276.18; 0.29604; 
276.25; 0.25078; 
276.31; 0.26408; 
276.37; 0.32868; 
276.43; 0.43959; 
276.49; 0.57277; 
276.55; 0.68337; 
276.61; 0.68406; 
276.67; 0.54825; 
276.73; 0.38814; 
276.79; 0.23979; 
276.86; 0.14002; 
276.92; 0.16898; 
276.98; 0.28845; 
277.04; 0.47523; 
277.1; 0.68196; 
277.16; 0.80951; 
277.22; 0.85649; 
277.28; 0.80157; 
277.34; 0.64244; 
277.4; 0.47581; 
277.47; 0.36384; 
277.53; 0.3492; 
277.59; 0.42631; 
277.65; 0.56418; 
277.71; 0.75964; 
277.77; 0.89582; 
277.83; 0.90222; 
277.89; 0.84212; 
277.95; 0.74518; 
278.02; 0.66506; 
278.08; 0.57088; 
278.14; 0.43736; 
278.2; 0.42858; 
278.26; 0.54783; 
278.32; 0.65769; 
278.38; 0.71325; 
278.44; 0.70667; 
278.5; 0.69459; 
278.56; 0.6865; 
278.63; 0.62316; 
278.69; 0.53328; 
278.75; 0.51223; 
278.81; 0.5712; 
278.87; 0.61987; 
278.93; 0.67233; 
278.99; 0.7298; 
279.05; 0.69702; 
279.11; 0.59259; 
279.17; 0.43804; 
279.24; 0.29173; 
279.3; 0.24621; 
279.36; 0.25459; 
279.42; 0.31529; 
279.48; 0.42708; 
279.54; 0.53033; 
279.6; 0.57634; 
279.66; 0.49671; 
279.72; 0.3907; 
279.79; 0.34799; 
279.85; 0.32203; 
279.91; 0.35347; 
279.97; 0.41965; 
280.03; 0.46641; 
280.09; 0.49498; 
280.15; 0.5012; 
280.21; 0.53615; 
280.27; 0.52805; 
280.33; 0.42407; 
280.4; 0.34605; 
280.46; 0.29628; 
280.52; 0.25367; 
280.58; 0.22232; 
280.64; 0.17287; 
280.7; 0.18899; 
280.76; 0.23645; 
280.82; 0.20063; 
280.88; 0.1616; 
280.94; 0.17383; 
281.01; 0.20857; 
281.07; 0.23762; 
281.13; 0.22729; 
281.19; 0.22003; 
281.25; 0.21643; 
281.31; 0.18794; 
