,Nombre,diagnostico,Id_Estado_Activo,time,machine
603,S3-Ventilador M3," Motor: Degradación incipiente en el rodamiento lado libre.
 Ventilador: Activo en buen estado.",2.0,2020-02-10,S3-M03
1060,S4-Ventilador 76 M2," Motor: Activo en buen estado.
 Ventilador: Se mantienen los síntomas de una posible degradación incipiente en el rodamiento lado polea.",2.0,2020-02-10,S4-76-M2
557,S3-Ventilador M30," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S3-M30
418,S3-Ventilador M38," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S3-M38
179,S2-Ventilador M5," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S2-M05
646,S3-Ventilador M12," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S3-M12
981,S4-Ventilador 71 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S4-71-M2
589,S2-Ventilador Extracción M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S2-M01
153,S2-Ventilador M38," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S2-M38
427,S3-Ventilador M39," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. ",1.0,2020-02-10,S3-M39
196,S1-Ventilador M26," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.",2.0,2020-02-10,S1-M26
435,S3-Ventilador M41," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S3-M41
216,S1-Ventilador M29," Motor: Activo en buen estado.
 Ventilador: Degradación incipiente de las condiciones mecánicas.",2.0,2020-02-10,S1-M29
129,S2-Ventilador M33," Motor: Activo en buen estado.
 Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos.",2.0,2020-02-10,S2-M33
166,S2-Ventilador M39," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. ",1.0,2020-02-10,S2-M39
206,S1-Ventilador M27," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. ",1.0,2020-02-10,S1-M27
961,S5-Ventilador 72 M1, Ventilador: Las medidas en aceleración mantienen los síntomas de una posible degradación de rodamientos. Existe un aumento en las medidas en mm/s posiblemente asociado a las condiciones de RPM.,2.0,2020-02-10,S5-72-M1
160,S2-Ventilador M9," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S2-M09
138,S2-Ventilador M35, Ventilador: Aumentan los síntomas de la degradación de los rodamientos de la cañonera.,3.0,2020-02-10,S2-M35
596,S3-Ventilador M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S3-M02
173,S2-Ventilador M8," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S2-M08
1046,S4-Ventilador 77 M2," Motor: Activo en buen estado. 
 Ventilador: Ventilador: El comportamiento se mantiene estable respecto a anteriores inspecciones, posiblemente asociado a una amplificación estructural.",1.0,2020-02-10,S4-77-M2
1015,S4-Ventilador 78 M1," Motor: Activo en buen estado.
 Ventilador:  Se mantienen lo síntomas de una posible degradación de las condiciones mecánicas en un estado inicial. ",2.0,2020-02-10,S4-78-M1
969,S5-Ventilador 71 M1," Motor: Activo en buen estado.
 Ventilador: Se mantienen los síntomas de una posible degradación incipiente de rodamientos. No se detectan cambios significativos.",2.0,2020-02-10,S5-71-M1
936,S5-Ventilador 73 M1, Conjunto: Niveles de vibración por encima de la normalidad posiblemente asociado a una amplificación estructural.,3.0,2020-02-10,S5-73-M1
581,S2-Ventilador Extracción M19," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. ",1.0,2020-02-10,S2-M19
566,S3-Ventilador M27," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S3-M27
574,S2-Ventilador Extracción M37," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S2-M37
922,S5-Ventilador 70 M2," Motor: Activo en buen estado.
 Ventilador: Se mantienen los síntomas de una posible degradación de los rodamientos de la cañonera. Existe un aumento de las amplitudes.",2.0,2020-02-10,S5-70-M2
764,S1-Ventilador M5," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S1-M05
54,S2-Ventilador M20," Motor: Activo en buen estado.
 Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos.",2.0,2020-02-10,S2-M20
312,S1-Ventilador Extracción M40," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S1-M40
773,S1-Ventilador M20," Motor: Activo en buen estado. 
 Ventilador: Se mantienen las amplitudes de las medidas en aceleración asociadas a una degradación de rodamientos.",2.0,2020-02-10,S1-M20
227,S1-Ventilador M30," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S1-M30
781,S1-Ventilador M3," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S1-M03
62,S2-Ventilador M21," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S2-M21
322,S1-Ventilador Extracción M37," Motor: Activo en buen estado. 
 Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos.",2.0,2020-02-10,S1-M37
363,S1-Ventilador M23," Motor: Activo en buen estado.
 Ventilador: Degradación mecánica de los rodamientos",2.0,2020-02-10,S1-M23
788,S1-Ventilador M17," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S1-M17
18,S2-Ventilador M12," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S2-M12
796,S1-Ventilador M8," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S1-M08
71,S2-Ventilador M23," Motor: Activo en buen estado. 
 Ventilador: Posible condición inadecuada de lubricación.",2.0,2020-02-10,S2-M23
296,S1-Ventilador M41," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S1-M41
804,S1-Ventilador M9," Motor: Activo en buen estado.
 Ventilador: Se mantienen los síntomas de una posible degradación del rodamiento lado opuesto a polea.",2.0,2020-02-10,S1-M09
688,S3-Ventilador M20," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S3-M20
304,S1-Ventilador M42," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.",2.0,2020-02-10,S1-M42
630,S3-Ventilador M9," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S3-M09
696,S3-Ventilador M21," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S3-M21
756,S1-Ventilador M18," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S1-M18
351,S2-Ventilador M3," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S2-M03
714,S3-Ventilador M24," Motor: Activo en buen estado. 
 Ventilador: Se mantiene el comportamiento de pasadas inspecciones.",1.0,2020-02-10,S3-M24
469,S3-Ventilador Extracción M19," Motor: Impactos en el rodamiento del lado acoplado.
 Ventilador: Activo en buen estado.",2.0,2020-02-10,S3-M19
345,S2-Ventilador M2," Motor: Activo en buen estado.
 Ventilador: Degradación de las condiciones mecánicas de los rodamientos.",3.0,2020-02-10,S2-M02
638,S3-Ventilador M11," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S3-M11
722,S3-Ventilador M29," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S3-M29
33,S2-Ventilador M15," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S2-M15
460,S3-Ventilador Extracción M37," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S3-M37
338,S1-Ventilador Extracción M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10,S1-M01
705,S3-Ventilador M23," Motor: Activo en buen estado.
 Ventilador: Posibles condiciones inadecuadas de lubricación de la cañonera. ",2.0,2020-02-10,S3-M23
