machine,point,time,num_peaks,a_range,b_range,c_range,d_range,e_range,f_range,g_range,h_range,i_range,j_range
S6-76-M2,V-LOA-H,2021-04-06 17:45:57.741,1.0,0.08645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M42,V-LOA-A,2019-07-16 11:47:42.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M42,V-LOA-A,2020-10-14 08:59:45.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M42,V-LOA-A,2020-02-11 13:03:57.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M42,V-LOA-A,2020-04-28 17:29:02.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M42,V-LOA-A,2020-07-09 11:19:44.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M42,V-LOA-A,2021-04-06 11:38:30.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5-71-M2,V-LA-H,2019-10-15 16:51:34.682,2.0,0.0,0.0,0.0,0.0967,0.0,0.0,0.09802,0.0,0.0,0.0
S5-71-M2,V-LA-H,2020-10-15 09:57:51.044,4.0,0.0,0.0,0.0,0.0,0.0,0.36373999999999995,0.20673,0.0,0.0,0.0
S5-71-M2,V-LA-H,2021-04-07 11:36:24.825,3.0,0.0,0.0,0.0,0.10701,0.0,0.09838,0.10578,0.0,0.0,0.0
S6-76-M2,V-LOA-V,2019-10-16 08:45:33.759,1.0,0.09252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-76-M2,V-LOA-V,2020-10-15 12:00:30.105,3.0,0.33879000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-76-M2,V-LOA-V,2021-04-06 17:46:08.241,2.0,0.23225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1-M26,M-LA-V,2019-11-26 16:57:28.574,1.0,0.14405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S1-M26,M-LA-V,2019-07-16 10:21:04.105,1.0,0.10459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S1-M26,M-LA-V,2020-10-14 11:36:22.092,1.0,0.0843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S1-M26,M-LA-V,2020-02-11 09:11:53.954,1.0,0.08426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S1-M26,M-LA-V,2020-04-28 10:13:54.435,1.0,0.10344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S1-M26,M-LA-V,2020-07-09 08:35:29.204,1.0,0.08401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S1-M26,M-LA-V,2021-04-06 16:18:35.861,1.0,0.16846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S2-M38,M-LOA-V,2019-07-16 10:47:31.075,1.0,0.10209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2-M38,M-LOA-V,2020-10-14 17:23:49.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2-M38,M-LOA-V,2020-02-11 10:55:09.744,1.0,0.0,0.0,0.08725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2-M38,M-LOA-V,2020-04-28 16:06:23.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2-M38,M-LOA-V,2021-04-06 12:44:24.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5-71-M2,V-LA-V,2019-10-15 16:51:45.413,5.0,0.0,0.0,0.0,0.24792,0.0,0.10307,0.09739,0.0,0.0,0.08255
S5-71-M2,V-LA-V,2020-10-15 09:58:00.754,4.0,0.0,0.0,0.0,0.18054,0.0,0.15221,0.10761,0.08471,0.0,0.0
S5-71-M2,V-LA-V,2021-04-07 11:36:34.274,4.0,0.0,0.08384,0.0,0.19182,0.0,0.0,0.12104,0.0,0.0,0.0
S3-M42,V-LOA-H,2019-07-16 11:47:20.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M42,V-LOA-H,2020-10-14 08:59:21.974,4.0,0.0,0.0,0.0,0.0,0.0,0.22729,0.19856000000000001,0.0,0.0,0.0
S3-M42,V-LOA-H,2020-02-11 13:03:35.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M42,V-LOA-H,2020-04-28 17:28:40.343,3.0,0.0,0.0,0.0,0.0,0.0,0.19431,0.09355,0.0,0.0,0.0
S3-M42,V-LOA-H,2020-07-09 11:19:27.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M42,V-LOA-H,2021-04-06 11:38:05.843,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17423,0.0,0.0,0.0
S6-77-M1,M-LA-A,2019-10-16 08:42:11.155,2.0,0.57626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-77-M1,M-LA-A,2019-06-18 16:29:09.359,1.0,0.38636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-77-M1,M-LA-A,2020-10-15 12:01:31.312,1.0,0.35621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-77-M1,M-LA-A,2021-04-06 17:47:05.601,1.0,0.30123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5-71-M2,V-LOA-A,2019-10-15 16:52:17.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5-71-M2,V-LOA-A,2020-10-15 09:58:28.824,2.0,0.0,0.0,0.0,0.0,0.0,0.35043,0.0,0.0,0.0,0.0
S5-71-M2,V-LOA-A,2021-04-07 11:37:03.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2-M38,V-LA-H,2019-07-16 10:48:22.315,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18047000000000002,0.4882
S2-M38,V-LA-H,2020-10-14 17:24:36.355,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20783000000000001,0.0,0.08419,0.0
S2-M38,V-LA-H,2020-02-11 10:55:49.695,4.0,0.09909,0.0,0.0,0.0,0.0,0.21333000000000002,0.18593,0.0,0.0,0.0
S2-M38,V-LA-H,2020-04-28 16:07:07.383,15.0,0.08362,0.0,0.0,0.0,0.0,0.21150000000000002,0.20371,0.0,0.0,0.0
S2-M38,V-LA-H,2021-04-06 12:45:03.502,7.0,0.0,0.0,0.0,0.0,0.0,0.1101,0.0,0.08742,0.0981,0.21056
S1-M26,M-LOA-H,2019-11-26 16:56:22.260,1.0,0.25088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S1-M26,M-LOA-H,2019-07-16 10:20:21.000,1.0,0.27715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S1-M26,M-LOA-H,2020-10-14 11:35:52.124,1.0,0.2809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S1-M26,M-LOA-H,2020-02-11 09:11:14.404,1.0,0.23957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S1-M26,M-LOA-H,2020-04-28 10:12:06.854,1.0,0.29919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S1-M26,M-LOA-H,2020-07-09 08:35:00.465,1.0,0.33287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S1-M26,M-LOA-H,2021-04-06 16:17:49.041,2.0,0.35126999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S5-71-M2,V-LOA-H,2019-10-15 16:51:57.682,4.0,0.0,0.0,0.0,0.23274,0.23274,0.0,0.0,0.0,0.0,0.0
S5-71-M2,V-LOA-H,2020-10-15 09:58:10.375,3.0,0.0,0.0,0.0,0.0,0.0,0.50886,0.08228,0.0,0.0,0.0
S5-71-M2,V-LOA-H,2021-04-07 11:36:44.334,6.0,0.0,0.0,0.0,0.13968,0.0,0.3321,0.19195,0.0,0.0,0.0
S6-77-M1,M-LA-H,2019-10-16 08:41:41.475,2.0,0.30010000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-77-M1,M-LA-H,2019-06-18 16:28:48.737,1.0,0.16683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-77-M1,M-LA-H,2020-10-15 12:01:15.304,1.0,0.13623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-77-M1,M-LA-H,2021-04-06 17:46:49.131,1.0,0.10114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M42,V-LOA-V,2019-07-16 11:47:31.914,1.0,0.11892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3-M42,V-LOA-V,2020-10-14 08:59:31.574,2.0,0.17693,0.0,0.0,0.0,0.0,0.08474,0.0,0.0,0.0,0.0
S3-M42,V-LOA-V,2020-02-11 13:03:46.194,1.0,0.0,0.0,0.0,0.0,0.0,0.08358,0.0,0.0,0.0,0.0
S3-M42,V-LOA-V,2020-04-28 17:28:50.775,2.0,0.0,0.0,0.0,0.0,0.0,0.10408,0.12197,0.0,0.0,0.0
S3-M42,V-LOA-V,2020-07-09 11:19:35.119,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0972,0.0,0.0,0.0
S3-M42,V-LOA-V,2021-04-06 11:38:17.593,2.0,0.0,0.0,0.0,0.0,0.0,0.08141,0.13623,0.0,0.0,0.0
S5-71-M2,V-LOA-V,2019-10-15 16:52:06.651,7.0,0.0,0.0,0.0,0.27149,0.0,0.22116999999999998,0.08208,0.0,0.0,0.10727
S5-71-M2,V-LOA-V,2020-10-15 09:58:19.405,5.0,0.0,0.0,0.0,0.11424,0.0,0.34672000000000003,0.20879999999999999,0.0,0.0,0.0
S5-71-M2,V-LOA-V,2021-04-07 11:36:54.585,5.0,0.0,0.0,0.0,0.10405,0.0,0.3074,0.14064,0.0,0.0,0.0
S2-M38,V-LA-V,2019-07-16 10:48:34.115,11.0,0.0945,0.0,0.0,0.18683,0.0,0.0,0.0,0.1021,0.19818999999999998,0.38154
S2-M38,V-LA-V,2020-10-14 17:24:46.874,24.0,0.14028,0.0,0.0,0.10705,0.0,0.10215,0.08036,0.10022,0.29874,0.0
S2-M38,V-LA-V,2020-02-11 10:56:00.329,8.0,0.11679,0.0,0.0,0.116,0.0,0.48023000000000005,0.22834,0.0,0.0,0.0
S2-M38,V-LA-V,2020-04-28 16:07:17.344,14.0,0.11846,0.0,0.1035,0.27104,0.0,0.27266999999999997,0.20722000000000002,0.0,0.0,0.0
S2-M38,V-LA-V,2021-04-06 12:45:14.344,7.0,0.17619,0.0,0.08204,0.17494,0.0,0.22135,0.22755,0.0,0.0,0.0
S6-77-M1,M-LA-V,2019-10-16 08:41:53.406,1.0,0.22505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-77-M1,M-LA-V,2019-06-18 16:28:59.755,1.0,0.08305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-77-M1,M-LA-V,2020-10-15 12:01:23.404,1.0,0.21618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-77-M1,M-LA-V,2021-04-06 17:46:57.310,1.0,0.14072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4-60-M1,M-LA-A,2019-10-15 17:38:49.054,3.0,0.0,0.27135,0.09937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4-60-M1,M-LA-A,2020-10-13 16:38:23.701,2.0,0.0,0.13523,0.14821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4-60-M1,M-LA-A,2021-04-07 10:35:30.074,3.0,0.0,0.45972999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1-M26,M-LOA-V,2019-11-26 16:56:34.134,1.0,0.14729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S1-M26,M-LOA-V,2019-07-16 10:20:40.746,1.0,0.11861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S1-M26,M-LOA-V,2020-10-14 11:36:01.282,1.0,0.08787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S1-M26,M-LOA-V,2020-02-11 09:11:26.224,1.0,0.09069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S1-M26,M-LOA-V,2020-04-28 10:13:23.358,1.0,0.09963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S1-M26,M-LOA-V,2020-07-09 08:35:10.742,1.0,0.12037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S1-M26,M-LOA-V,2021-04-06 16:17:59.441,1.0,0.16412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S4-60-M1,M-LA-H,2019-10-15 17:38:19.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4-60-M1,M-LA-H,2020-10-13 16:38:04.401,1.0,0.0,0.08695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4-60-M1,M-LA-H,2021-04-07 10:35:10.784,2.0,0.09493,0.09779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2-M38,V-LOA-A,2019-07-16 10:49:08.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2-M38,V-LOA-A,2020-10-14 17:25:17.525,1.0,0.0,0.0,0.0,0.0,0.0,0.09956,0.0,0.0,0.0,0.0
S2-M38,V-LOA-A,2020-02-11 10:56:35.634,3.0,0.08204,0.0,0.0,0.08196,0.0,0.0,0.09765,0.0,0.0,0.0
S2-M38,V-LOA-A,2020-04-28 16:07:45.746,1.0,0.08129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2-M38,V-LOA-A,2021-04-06 12:45:46.654,2.0,0.0,0.0,0.0,0.0,0.0,0.1839,0.0,0.0,0.0,0.0
S6-77-M1,M-LOA-H,2019-10-16 08:41:18.005,1.0,0.27857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-77-M1,M-LOA-H,2019-06-18 16:28:24.657,1.0,0.30679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-77-M1,M-LOA-H,2020-10-15 12:00:54.744,2.0,0.18576,0.0,0.09756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-77-M1,M-LOA-H,2021-04-06 17:46:31.021,1.0,0.22424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5-72-M1,M-LA-A,2019-10-15 16:53:18.592,1.0,0.15164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5-72-M1,M-LA-A,2019-12-03 17:05:37.625,2.0,0.0,0.0,0.09691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5-72-M1,M-LA-A,2019-06-18 16:15:38.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5-72-M1,M-LA-A,2020-10-15 09:59:17.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5-72-M1,M-LA-A,2020-02-11 13:36:33.524,1.0,0.09009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5-72-M1,M-LA-A,2021-04-07 11:37:53.304,1.0,0.0,0.0,0.20436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4-60-M1,M-LA-V,2019-10-15 17:38:32.165,3.0,0.10245,0.09471,0.13153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4-60-M1,M-LA-V,2020-10-13 16:38:13.422,1.0,0.0,0.08579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4-60-M1,M-LA-V,2021-04-07 10:35:20.125,4.0,0.10091,0.2369,0.09887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1-M26,V-LA-H,2019-11-26 16:57:57.896,9.0,0.25869,0.0,0.0,0.29688000000000003,0.11401,0.36774,0.0,0.0,0.0,0
S1-M26,V-LA-H,2019-07-16 10:21:27.007,9.0,0.171,0.08801,0.0,0.60422,0.18943,0.09723,0.0,0.0,0.0,0
S1-M26,V-LA-H,2020-10-14 11:36:42.372,2.0,0.09981,0.0,0.0,0.0,0.11697,0.0,0.0,0.0,0.0,0
S1-M26,V-LA-H,2020-02-11 09:12:17.145,1.0,0.13766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S1-M26,V-LA-H,2020-04-28 10:14:19.825,1.0,0.18498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S1-M26,V-LA-H,2020-07-09 08:35:49.922,1.0,0.12138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S1-M26,V-LA-H,2021-04-06 16:18:56.781,2.0,0.12071,0.0,0.0,0.0,0.0,0.08026,0.0,0.0,0.0,0
S6-77-M1,M-LOA-V,2019-10-16 08:41:27.945,2.0,0.23805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-77-M1,M-LOA-V,2019-06-18 16:28:37.147,1.0,0.09383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-77-M1,M-LOA-V,2020-10-15 12:01:03.853,1.0,0.10203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-77-M1,M-LOA-V,2021-04-06 17:46:40.411,1.0,0.10847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2-M38,V-LOA-H,2019-07-16 10:48:45.866,7.0,0.0,0.11842,0.0,0.0,0.0,0.43638,0.08263,0.0,0.20633,0.0
S2-M38,V-LOA-H,2020-10-14 17:24:59.244,9.0,0.1597,0.08668,0.08958,0.15419,0.0,0.2781,0.08675,0.0,0.08316,0.0
S2-M38,V-LOA-H,2020-02-11 10:56:14.294,2.0,0.0,0.0,0.0,0.0,0.0,0.09027,0.09337,0.0,0.0,0.0
S2-M38,V-LOA-H,2020-04-28 16:07:26.684,6.0,0.0,0.0,0.08386,0.0,0.0,0.85251,0.0,0.0,0.0,0.0
S2-M38,V-LOA-H,2021-04-06 12:45:25.624,5.0,0.19332,0.0,0.0,0.0,0.0,0.68055,0.08951,0.0,0.0,0.0
S4-60-M1,M-LOA-H,2019-10-15 17:37:53.134,4.0,0.11077,0.16336,0.36995999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4-60-M1,M-LOA-H,2020-10-13 16:37:40.912,2.0,0.09953,0.20115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4-60-M1,M-LOA-H,2021-04-07 10:34:50.624,3.0,0.10554,0.21561,0.08407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5-72-M1,M-LA-H,2019-10-15 16:52:57.852,2.0,0.09309,0.0,0.2959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5-72-M1,M-LA-H,2019-12-03 17:05:17.564,1.0,0.0,0.0,0.24387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5-72-M1,M-LA-H,2019-06-18 16:15:14.984,1.0,0.0,0.0,0.34953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5-72-M1,M-LA-H,2020-10-15 09:59:01.585,1.0,0.0,0.0,0.34474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5-72-M1,M-LA-H,2020-02-11 13:36:15.604,1.0,0.0,0.0,0.17968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5-72-M1,M-LA-H,2021-04-07 11:37:35.824,1.0,0.0,0.0,0.1478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-77-M1,V-LA-H,2019-10-16 08:42:24.604,3.0,0.42232000000000003,0.0,0.0,0.0,0.0,0.09143,0.0,0.0,0.0,0.0
S6-77-M1,V-LA-H,2019-06-18 16:29:20.265,2.0,0.32506999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-77-M1,V-LA-H,2020-10-15 12:01:40.574,2.0,0.34184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-77-M1,V-LA-H,2021-04-06 17:47:16.994,2.0,0.40359999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4-60-M1,M-LOA-V,2019-10-15 17:38:06.175,4.0,0.09195,0.25797000000000003,0.13973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4-60-M1,M-LOA-V,2020-10-13 16:37:51.891,5.0,0.1026,0.31071000000000004,0.2553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4-60-M1,M-LOA-V,2021-04-07 10:34:58.754,4.0,0.09176,0.43028,0.10819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2-M38,V-LOA-V,2019-07-16 10:48:57.206,14.0,0.0,0.0,0.17756,0.1394,0.0,0.09476,0.1478,0.10986,0.37070000000000003,0.47149
S2-M38,V-LOA-V,2020-10-14 17:25:08.614,9.0,0.19851,0.0,0.22525,0.1757,0.0,0.43211,0.11452,0.0,0.14871,0.0
S2-M38,V-LOA-V,2020-02-11 10:56:25.613,4.0,0.0,0.0,0.12509,0.47670999999999997,0.13032,0.0,0.0,0.0,0.0,0.0
S2-M38,V-LOA-V,2020-04-28 16:07:34.948,8.0,0.0,0.0,0.2293,0.2845,0.0,1.1431,0.10405,0.0,0.0,0.0
S2-M38,V-LOA-V,2021-04-06 12:45:36.524,7.0,0.26472,0.0,0.13596,0.18845,0.0,0.75186,0.08022,0.0,0.0,0.0
S1-M26,V-LA-V,2019-11-26 16:58:10.115,10.0,0.34841,0.09702,0.0,0.19861,0.0,0.33105999999999997,0.11161,0.11234,0.0,0
S1-M26,V-LA-V,2019-07-16 10:21:36.146,11.0,0.18848,0.10269,0.0,0.9395500000000001,0.46392,0.08041,0.0,0.0,0.0,0
S1-M26,V-LA-V,2020-10-14 11:36:52.002,3.0,0.15417,0.0,0.0,0.08452,0.14634,0.0,0.0,0.0,0.0,0
S1-M26,V-LA-V,2020-02-11 09:12:29.314,3.0,0.28206,0.0,0.0,0.0,0.0,0.12882,0.0,0.0,0.0,0
S1-M26,V-LA-V,2020-04-28 10:14:34.366,3.0,0.19982,0.0,0.0,0.11219,0.0,0.10943,0.0,0.0,0.0,0
S1-M26,V-LA-V,2020-07-09 08:35:59.024,2.0,0.23319,0.0,0.0,0.0,0.08437,0.0,0.0,0.0,0.0,0
S1-M26,V-LA-V,2021-04-06 16:19:06.741,5.0,0.28732,0.0,0.0,0.10655,0.0,0.0,0.16879,0.0,0.0,0
S4-60-M1,V-LA-H,2019-10-15 17:39:01.464,3.0,0.0,0.0,0.0,0.0,0.30396,0.0,0.0,0.0,0.0,0.0
S4-60-M1,V-LA-H,2020-10-13 16:38:38.261,1.0,0.0,0.0,0.0,0.0,0.11299,0.0,0.0,0.0,0.0,0.0
S4-60-M1,V-LA-H,2021-04-07 10:35:46.134,2.0,0.0,0.0,0.0,0.0,0.11136,0.0,0.0,0.11499,0.0,0.0
S5-72-M1,M-LA-V,2019-10-15 16:53:07.962,2.0,0.11068,0.0,0.2895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5-72-M1,M-LA-V,2019-12-03 17:05:27.735,3.0,0.0,0.0,0.27264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5-72-M1,M-LA-V,2019-06-18 16:15:25.056,1.0,0.0,0.0,0.34771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5-72-M1,M-LA-V,2020-10-15 09:59:09.345,1.0,0.0,0.0,0.44861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5-72-M1,M-LA-V,2020-02-11 13:36:25.514,2.0,0.11642,0.0,0.08378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5-72-M1,M-LA-V,2021-04-07 11:37:45.414,1.0,0.0,0.0,0.18484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-77-M1,V-LA-V,2019-10-16 08:42:39.762,2.0,0.1749,0.0,0.0,0.08949,0.0,0.0,0.0,0.0,0.0,0.0
S6-77-M1,V-LA-V,2019-06-18 16:29:33.826,2.0,0.21241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-77-M1,V-LA-V,2020-10-15 12:01:49.803,1.0,0.17776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-77-M1,V-LA-V,2021-04-06 17:47:28.842,2.0,0.18029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4-60-M1,V-LA-V,2019-10-15 17:39:15.594,4.0,0.38727,0.0,0.0,0.08133,0.10193,0.0,0.0,0.0,0.0,0.0
S4-60-M1,V-LA-V,2020-10-13 16:38:49.742,2.0,0.24669000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4-60-M1,V-LA-V,2021-04-07 10:35:57.404,4.0,0.30508,0.0,0.0,0.0,0.22366000000000003,0.0,0.0,0.0,0.0,0.0
S2-M39,M-LA-A,2019-07-16 10:50:14.426,1.0,0.34203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2-M39,M-LA-A,2020-10-14 17:26:12.365,1.0,0.21123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2-M39,M-LA-A,2020-02-11 10:57:44.884,1.0,0.23866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2-M39,M-LA-A,2020-04-28 16:08:43.385,1.0,0.20223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2-M39,M-LA-A,2021-04-06 12:46:48.754,1.0,0.22368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1-M26,V-LOA-A,2019-11-26 16:58:54.697,5.0,0.438,0.0,0.0,0.0,0.0,0.0831,0.20901999999999998,0.0,0.0,0
S1-M26,V-LOA-A,2019-07-16 10:22:15.276,2.0,0.19622,0.0,0.0,0.0,0.08524,0.0,0.0,0.0,0.0,0
S1-M26,V-LOA-A,2020-10-14 11:37:24.955,1.0,0.18148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S1-M26,V-LOA-A,2020-02-11 09:13:06.955,1.0,0.15694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S1-M26,V-LOA-A,2020-04-28 10:15:12.005,1.0,0.19138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S1-M26,V-LOA-A,2020-07-09 08:36:32.564,1.0,0.17621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S1-M26,V-LOA-A,2021-04-06 16:19:37.890,1.0,0.13115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S6-77-M1,V-LOA-A,2019-10-16 08:43:23.585,1.0,0.36544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-77-M1,V-LOA-A,2019-06-18 16:30:11.537,1.0,0.3362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-77-M1,V-LOA-A,2020-10-15 12:02:17.743,1.0,0.30207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6-77-M1,V-LOA-A,2021-04-06 17:48:01.891,1.0,0.27243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
