,machine,point,time,max_mms,rms_mms,max_acc,med_acc,rms_acc,kur_acc,cf_acc,num_peaks,a_range,b_range,c_range,d_range,e_range,f_range,g_range,h_range,i_range,j_range,max_dem,rms_dem,Nombre,diagnostico,Id_Estado_Activo,Id_Estado_Activo_fixed
6298,S2-M38,M-LOA-V,2020-10-14 17:23:49.764,4.8201,1.601709343881573,0.44454,0.3435505316157108,0.1465811941963941,0.243419943433401,3.032721915230075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34372,0.151173244299021,S2-Ventilador M38,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos,2.0,2.0
6299,S2-M38,M-LA-H,2020-10-14 17:24:03.954,8.9493,3.1333602030342,0.50187,0.3656081576649677,0.1626974980057666,0.4805367798663651,3.0846817323657425,1.0,0.1171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32615,0.1417335340117173,S2-Ventilador M38,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos,2.0,2.0
6300,S2-M38,M-LA-V,2020-10-14 17:24:14.864,3.7744,1.405125786451033,0.38636,0.2909036739365208,0.1065077161343476,0.0572416121231236,3.6275306055070193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33487,0.1619315583183895,S2-Ventilador M38,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos,2.0,2.0
6301,S2-M38,M-LA-A,2020-10-14 17:24:25.586,5.5285,1.7860749825967506,0.43285,0.3456957679301899,0.1466170669679827,0.4651404252471254,2.9522483906632973,1.0,0.0,0.0,0.08187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31369,0.1539671448892826,S2-Ventilador M38,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos,2.0,2.0
6302,S2-M38,V-LA-H,2020-10-14 17:24:36.355,4.1032,1.1596658948157663,3.6262,0.8832119961684064,0.9801857519926512,0.0266244421871086,3.6995028673169146,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20783,0.0,0.08419,0.0,4.6524,2.1600343575943604,S2-Ventilador M38,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos,2.0,2.0
6303,S2-M38,V-LA-V,2020-10-14 17:24:46.874,6.5318,2.1946932075505576,5.303,1.1475442237061404,1.6106533746984717,0.3878450065356742,3.2924526675348558,24.0,0.14028,0.0,0.0,0.10705,0.0,0.10215,0.08036,0.10022,0.29874,0.0,6.7431,3.639724620465835,S2-Ventilador M38,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos,2.0,2.0
6304,S2-M38,V-LOA-H,2020-10-14 17:24:59.244,4.995,1.5409651478478,3.0741,0.7515122295102825,0.7077548251604181,0.0330165833512348,4.343453256292857,9.0,0.1597,0.08668,0.08958,0.15419,0.0,0.2781,0.08675,0.0,0.08316,0.0,3.3197,1.5248865720653595,S2-Ventilador M38,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos,2.0,2.0
6305,S2-M38,V-LOA-V,2020-10-14 17:25:08.614,7.3251,2.3736054461511733,3.4967,0.8231636782330166,0.8570140852553771,0.2631755647629679,4.080096301985559,9.0,0.19851,0.0,0.22525,0.1757,0.0,0.43211,0.11452,0.0,0.14871,0.0,3.5763,1.642202258111298,S2-Ventilador M38,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos,2.0,2.0
6306,S2-M38,V-LOA-A,2020-10-14 17:25:17.525,2.8325,0.9370505902881524,1.3228,0.5304655617080181,0.3534548380532159,0.0581206958546602,3.7424866138084663,1.0,0.0,0.0,0.0,0.0,0.0,0.09956,0.0,0.0,0.0,0.0,1.521,0.745532751206187,S2-Ventilador M38,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos,2.0,2.0
6307,S2-M39,M-LOA-H,2020-10-14 17:25:34.284,23.267,13.435914799379434,0.81498,0.5854103618386395,0.3892019852254798,1.268333255424235,2.093976986083076,1.0,0.35161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44271,0.1397222311040414,S2-Ventilador M39,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2.0
6308,S2-M39,M-LOA-V,2020-10-14 17:25:43.085,12.711,4.766227445964844,0.89148,0.3940792460260214,0.1962361526431223,0.3507784518882286,4.54289379399553,2.0,0.22494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40115,0.1387826475193588,S2-Ventilador M39,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2.0
6309,S2-M39,M-LA-H,2020-10-14 17:25:53.904,7.7659,2.550153444257583,0.73512,0.3865797035379638,0.187483105307797,0.0038772896668097,3.9209933011997538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54409,0.2586775425152556,S2-Ventilador M39,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1.0
6310,S2-M39,M-LA-V,2020-10-14 17:26:03.484,11.599,5.595035616095664,0.73741,0.4280703574846444,0.2256228746521695,0.3605336602118458,3.268329956068616,1.0,0.15374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50647,0.2232960413234752,S2-Ventilador M39,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2.0
6311,S2-M39,M-LA-A,2020-10-14 17:26:12.365,14.901,8.25969045821838,0.59284,0.4439880715907171,0.2275658415269805,1.0340281371432969,2.605136148826238,1.0,0.21123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29135,0.0834912783675582,S2-Ventilador M39,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2.0
6312,S2-M39,V-LA-H,2020-10-14 17:26:22.805,11.655,4.458538545960189,2.0606,0.6416283244513767,0.5171580808735303,0.032437425025106,3.9844683399695615,5.0,0.09954,0.0,0.0,0.0,0.0,0.12516,0.09571,0.21095,0.0,0.0,2.2416,1.046261157414361,S2-Ventilador M39,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2.0
6313,S2-M39,V-LA-V,2020-10-14 17:26:34.424,13.948,6.389941545785596,2.2234,0.6378997923024676,0.5109567453612402,0.0530613627734348,4.3514446578605845,5.0,0.15765,0.0,0.0,0.2547,0.0,0.14051,0.11494,0.0,0.0,0.0,2.0803,0.8979860975620215,S2-Ventilador M39,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2.0
6314,S2-M39,V-LOA-H,2020-10-14 17:26:49.305,9.4873,4.370586217447022,1.5082,0.557668303534976,0.3899779144788671,0.0178968184658216,3.867398496182607,2.0,0.1126,0.0,0.0,0.08258,0.0,0.0,0.0,0.0,0.0,0.0,1.3188,0.6530289290358695,S2-Ventilador M39,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1.0
6315,S2-M39,V-LOA-V,2020-10-14 17:26:58.224,10.958,3.7131452964042864,2.6661,0.719029890306583,0.6474421962602178,0.0045933743624955,4.117896571153435,7.0,0.39965,0.0,0.0,0.0,0.0,0.34677,0.0839,0.13085,0.0,0.0,2.0701,1.0462894325698,S2-Ventilador M39,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2.0
6316,S2-M39,V-LOA-A,2020-10-14 17:27:09.144,8.8262,4.460251457171976,0.9829,0.4613114280424647,0.2665638993099858,0.0410937583580479,3.687296001237552,1.0,0.11238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89956,0.4134588772501463,S2-Ventilador M39,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1.0
6317,S2-M41,M-LOA-H,2020-10-14 17:27:23.394,3.8302,1.4103273791887658,0.531,0.3065738880402651,0.1169674408404854,0.1218472305437865,4.539724868599564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41892,0.1709247167069577,S2-Ventilador M41,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1.0
6318,S2-M41,M-LOA-V,2020-10-14 17:27:34.814,7.3921,2.232109975499743,0.56197,0.3696176398753599,0.1705679398390205,0.1537177555020608,3.294698877939071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53164,0.2118896964688561,S2-Ventilador M41,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1.0
6319,S2-M41,M-LA-H,2020-10-14 17:27:44.984,7.3851,2.6232164959823274,0.5512,0.3491650161400677,0.1514149802476088,0.1948964134438111,3.640326730542928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57325,0.2386361619495142,S2-Ventilador M41,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1.0
6320,S2-M41,M-LA-V,2020-10-14 17:27:53.635,6.3984,2.208638310719974,0.76368,0.3782947449575529,0.1787358110865601,0.0002126791719203,4.272674823011023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71234,0.3539841444086056,S2-Ventilador M41,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1.0
6321,S2-M41,M-LA-A,2020-10-14 17:28:01.755,4.9966,1.397404226264814,0.31548,0.2595235149923497,0.0846207967947779,0.0481651237149098,3.7281615388838856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27081,0.1047052368522869,S2-Ventilador M41,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1.0
6322,S2-M41,V-LA-H,2020-10-14 17:28:12.394,6.1589,2.115878569466364,1.7257,0.521153080627243,0.3430589044364284,0.2596267979256383,5.030331461108557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8842,0.8858580172656576,S2-Ventilador M41,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1.0
6323,S2-M41,V-LA-V,2020-10-14 17:28:29.134,6.6012,2.286464379322146,1.6966,0.5798090779683699,0.4220573371979129,0.0428634255548829,4.019832971661912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4558,0.9836896934112876,S2-Ventilador M41,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1.0
6324,S2-M41,V-LOA-H,2020-10-14 17:28:43.724,3.4717,1.1168970635841384,1.454,0.5349208777557521,0.3604510445382335,0.1085043834955938,4.033834891122842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7835,0.7472779258490467,S2-Ventilador M41,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1.0
6325,S2-M41,V-LOA-V,2020-10-14 17:28:54.204,4.823,1.6927618486057312,2.4636,0.6155764019523694,0.4792362182629722,0.2470937242274371,5.1406799113170205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2439,0.9906208200028236,S2-Ventilador M41,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1.0
6326,S2-M41,V-LOA-A,2020-10-14 17:29:14.855,3.8732,1.306663506337296,1.431,0.5182336768281546,0.3366618892071739,0.0594063631367824,4.250555366899269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5948,0.7582884816330999,S2-Ventilador M41,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1.0
6327,S2-M42,M-LOA-H,2020-10-14 17:29:34.794,3.7763,1.179474049278444,0.38314,0.2756939575020189,0.0946020963426386,0.1242549853227026,4.050015959607366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36479,0.1686167486004373,S2-Ventilador M42,Motor: Se detecta un cambio en el comportamiento puediendo estar asociado a una degradación de rodamientos. No se descarta la existencia de holguras en el lado polea.  Ventilador: Activo en buen estado.,3.0,3.0
6328,S2-M42,M-LOA-V,2020-10-14 17:29:45.794,7.8946,2.4444685834594777,0.39694,0.3020505199491676,0.1138028922741677,0.1765760151157085,3.487960561175492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26339,0.1168556353619618,S2-Ventilador M42,Motor: Se detecta un cambio en el comportamiento puediendo estar asociado a una degradación de rodamientos. No se descarta la existencia de holguras en el lado polea.  Ventilador: Activo en buen estado.,3.0,3.0
6329,S2-M42,M-LA-H,2020-10-14 17:29:56.774,12.958,5.058517641329997,1.0061,0.4813605455929221,0.2842464078296334,0.4051895507376346,3.539534616046998,1.0,0.1303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66182,0.3183081325130216,S2-Ventilador M42,Motor: Se detecta un cambio en el comportamiento puediendo estar asociado a una degradación de rodamientos. No se descarta la existencia de holguras en el lado polea.  Ventilador: Activo en buen estado.,3.0,2.0
6330,S2-M42,M-LA-V,2020-10-14 17:30:07.275,7.5463,2.5045007073665864,1.1398,0.4776105854541863,0.2861558056867959,0.0077209524490768,3.9831447671117215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2519,0.5341566002433331,S2-Ventilador M42,Motor: Se detecta un cambio en el comportamiento puediendo estar asociado a una degradación de rodamientos. No se descarta la existencia de holguras en el lado polea.  Ventilador: Activo en buen estado.,3.0,3.0
6331,S2-M42,M-LA-A,2020-10-14 17:30:15.884,5.1356,1.418199842909667,0.56692,0.2634748245170625,0.0885417805380165,1.041867994331632,6.402852941912385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30331,0.1085049787194751,S2-Ventilador M42,Motor: Se detecta un cambio en el comportamiento puediendo estar asociado a una degradación de rodamientos. No se descarta la existencia de holguras en el lado polea.  Ventilador: Activo en buen estado.,3.0,3.0
6332,S2-M42,V-LA-H,2020-10-14 17:30:26.225,5.2783,1.7096668012349714,2.0872,0.6657728681486582,0.5596513334098424,0.0922711758361307,3.7294648925128304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7418,1.3788568648540305,S2-Ventilador M42,Motor: Se detecta un cambio en el comportamiento puediendo estar asociado a una degradación de rodamientos. No se descarta la existencia de holguras en el lado polea.  Ventilador: Activo en buen estado.,3.0,3.0
6333,S2-M42,V-LA-V,2020-10-14 17:30:35.364,5.6765,1.4309632168704345,2.9685,0.731705497157369,0.6782160854902368,0.2594838665986163,4.376923614034118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8868,1.3910939950996628,S2-Ventilador M42,Motor: Se detecta un cambio en el comportamiento puediendo estar asociado a una degradación de rodamientos. No se descarta la existencia de holguras en el lado polea.  Ventilador: Activo en buen estado.,3.0,3.0
6334,S2-M42,V-LOA-H,2020-10-14 17:30:48.744,3.6077,1.0703173443780651,2.0043,0.5965234935191677,0.449561448966735,0.3624414827969455,4.458344915042542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2726,0.938215244424518,S2-Ventilador M42,Motor: Se detecta un cambio en el comportamiento puediendo estar asociado a una degradación de rodamientos. No se descarta la existencia de holguras en el lado polea.  Ventilador: Activo en buen estado.,3.0,3.0
6335,S2-M42,V-LOA-V,2020-10-14 17:31:01.384,4.2229,1.4021327587944017,2.631,0.7075761996909877,0.6332338805699458,0.2209574666914715,4.154862967268828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2694,1.303352843886997,S2-Ventilador M42,Motor: Se detecta un cambio en el comportamiento puediendo estar asociado a una degradación de rodamientos. No se descarta la existencia de holguras en el lado polea.  Ventilador: Activo en buen estado.,3.0,3.0
6336,S2-M42,V-LOA-A,2020-10-14 17:31:12.295,2.463,0.9003636105718037,1.1828,0.4744126765752708,0.2858284521639773,0.3048266629323946,4.138146468782743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5582,0.6249832893454729,S2-Ventilador M42,Motor: Se detecta un cambio en el comportamiento puediendo estar asociado a una degradación de rodamientos. No se descarta la existencia de holguras en el lado polea.  Ventilador: Activo en buen estado.,3.0,3.0
6337,S2-M40,M-LOA-H,2020-10-14 17:31:31.204,9.5136,4.6517136747868335,0.46688,0.3463914140372853,0.1473140520049436,0.35791161257429,3.169283538438901,1.0,0.08472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25362,0.1066462138512023,S2-Ventilador Extracción M40,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1.0
6338,S2-M40,M-LOA-V,2020-10-14 17:31:40.814,9.5516,3.3321093760202243,0.35107,0.2844006920914739,0.1012507765052086,0.0730373910068888,3.4673314330773537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31127,0.1204961286804265,S2-Ventilador Extracción M40,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1.0
6339,S2-M40,M-LA-H,2020-10-14 17:31:50.644,14.627,5.678052391060661,0.89951,0.448618883449962,0.2510312895277894,0.1029794121678406,3.5832584921666637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87593,0.3942272004399617,S2-Ventilador Extracción M40,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2.0
6340,S2-M40,M-LA-V,2020-10-14 17:32:01.245,12.883,4.099190812063124,0.86928,0.4458221439466675,0.2488149960097728,0.0517615446784227,3.493680099433625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0851,0.4662189540574141,S2-Ventilador Extracción M40,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2.0
6341,S2-M40,M-LA-A,2020-10-14 17:32:10.274,12.778,5.552901196729419,0.38892,0.3114265783003676,0.1201030495523222,0.2774715021569625,3.2382191913500837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23678,0.1080989851477498,S2-Ventilador Extracción M40,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2.0
6342,S2-M40,V-LA-H,2020-10-14 17:32:33.784,12.01,4.25086183079099,5.9396,1.1262071328594556,1.58685219931878,0.1109809871582658,3.743007699488215,22.0,0.08468,0.0,0.0,0.0,0.0,0.08728,0.34683,0.5623,0.41886,1.29418,5.7512,2.773260863561045,S2-Ventilador Extracción M40,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2.0
6343,S2-M40,V-LA-V,2020-10-14 17:32:43.314,9.4548,4.097338736526777,8.1513,1.1824602596387754,1.7627434471625547,0.1862783498857885,4.624212339646447,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36676,0.9468,0.50629,1.06979,8.5496,3.3197699897564963,S2-Ventilador Extracción M40,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2.0
6344,S2-M40,V-LOA-H,2020-10-14 17:32:54.265,10.474,4.3747703900267005,4.5048,0.7407548294038698,0.7121220783133247,1.7395575115315882,6.325881667185082,3.0,0.12054,0.0,0.0,0.0,0.0,0.14774,0.26788,0.0,0.0,0.0,4.4556,1.384530457103978,S2-Ventilador Extracción M40,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2.0
6345,S2-M40,V-LOA-V,2020-10-14 17:33:03.564,11.146,4.199632058358875,5.4567,0.8418699873992384,0.9090165347322356,0.8971330676077938,6.002861104839367,8.0,0.0,0.0,0.0,0.0,0.0,0.11199,0.33936,0.20139,0.08247,0.17151,5.8064,1.754720216920781,S2-Ventilador Extracción M40,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2.0
6346,S2-M40,V-LOA-A,2020-10-14 17:33:12.095,18.91,8.912550818945515,2.484,0.6775905187742908,0.5735235721386326,0.0396126595289096,4.331121022170586,4.0,0.14044,0.0,0.0,0.0,0.0,0.13931,0.08967,0.10905,0.0,0.0,2.3657,1.0738094400659632,S2-Ventilador Extracción M40,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,2.0
6347,S2-M37,M-LOA-H,2020-10-14 17:33:29.734,16.537,7.2557443046955745,0.83776,0.4414677736438024,0.2428204336962743,0.1804586931309031,3.450121504386613,2.0,0.10134,0.0,0.1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56941,0.2591014820235228,S2-Ventilador Extracción M37,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.   ,1.0,2.0
6348,S2-M37,M-LOA-V,2020-10-14 17:33:39.544,7.2702,2.681503284784654,0.50893,0.3584684472663485,0.1596092495348335,0.1895342258545986,3.188599667520709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51064,0.1985061473289707,S2-Ventilador Extracción M37,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.   ,1.0,1.0
6349,S2-M37,M-LA-H,2020-10-14 17:33:51.855,5.0549,1.7519492921308897,1.03,0.4303008420829148,0.2348672759318545,0.4544196392841706,4.38545555532755,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13342,0.0,0.0,1.0501,0.4073370582104407,S2-Ventilador Extracción M37,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.   ,1.0,1.0
6350,S2-M37,M-LA-V,2020-10-14 17:34:01.645,8.3727,3.404984049121504,0.83719,0.3820259265989024,0.1827729433881438,0.0463368648848763,4.580491972611671,1.0,0.08934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58093,0.2485809023925524,S2-Ventilador Extracción M37,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.   ,1.0,1.0
6351,S2-M37,M-LA-A,2020-10-14 17:34:11.405,8.6552,3.4498788533119504,0.45424,0.313437293587918,0.1218951079085262,0.1981907893752197,3.726482611105898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21723,0.0996749023187186,S2-Ventilador Extracción M37,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.   ,1.0,1.0
6352,S2-M37,V-LA-H,2020-10-14 17:34:22.544,5.5466,2.1545172402769794,6.1966,1.1111888912120769,1.5638165914976678,0.0598639580518489,3.962485136486187,12.0,0.08782,0.0,0.0,0.0,0.0,0.0,0.0,0.08381,0.26181,0.8246100000000001,6.2738,2.8876501556675973,S2-Ventilador Extracción M37,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.   ,1.0,2.0
6353,S2-M37,V-LA-V,2020-10-14 17:34:38.025,5.418,2.086604420608054,4.8893,1.0637875459278012,1.4117995714519136,0.1971339860686192,3.46316863871249,12.0,0.09413,0.0,0.0,0.0,0.0,0.0,0.0,0.08666,0.35731,0.9113,7.2911,2.817122263076508,S2-Ventilador Extracción M37,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.   ,1.0,1.0
6354,S2-M37,V-LOA-H,2020-10-14 17:34:47.295,6.5229,2.75789724171847,5.0505,0.9819553085692566,1.2225511844640389,0.1590019814862202,4.131115379201173,12.0,0.0,0.0,0.0,0.0,0.0,0.18956,0.20966,0.09603,0.12742,0.7238800000000001,5.2879,2.287466813961574,S2-Ventilador Extracción M37,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.   ,1.0,2.0
6355,S2-M37,V-LOA-V,2020-10-14 17:35:02.754,5.6935,1.6945394221018943,4.2589,0.8274250439581465,0.8665553942719749,0.3282083959983959,4.914746394923845,6.0,0.11643,0.0,0.0,0.0,0.0,0.53581,0.09686,0.0,0.0,0.0,4.5041,1.5964369506114529,S2-Ventilador Extracción M37,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.   ,1.0,1.0
6356,S2-M37,V-LOA-A,2020-10-14 17:35:11.814,5.5016,2.101485665520075,3.4422,0.7927134502818862,0.7927776886567467,0.138555128941785,4.341948631062432,5.0,0.0,0.0,0.0,0.12607,0.0,0.38092,0.09002,0.0,0.0,0.0,3.3525,1.4208668794697674,S2-Ventilador Extracción M37,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.   ,1.0,1.0
6357,S2-M19,M-LOA-H,2020-10-14 17:35:42.585,7.871,2.585588506882231,0.51472,0.3300774093927154,0.1356656096394468,0.1428638662778678,3.7940344746760144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40442,0.1587458754581439,S2-Ventilador Extracción M19,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos.,2.0,2.0
6358,S2-M19,M-LOA-V,2020-10-14 17:35:52.815,7.8401,2.860709826921291,0.53997,0.3436968229464969,0.1479398035597003,0.0956334691452092,3.649930492047044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52191,0.1674854740549572,S2-Ventilador Extracción M19,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos.,2.0,2.0
6359,S2-M19,M-LA-H,2020-10-14 17:36:04.854,7.7366,2.6880824083460904,0.94002,0.4306366137085957,0.2314396284564689,0.0038930933247125,4.061620761618215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0682,0.3420990134290928,S2-Ventilador Extracción M19,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos.,2.0,2.0
6360,S2-M19,M-LA-V,2020-10-14 17:36:14.834,9.3505,3.925574047228357,0.78317,0.432566553540825,0.2327045422972266,0.1836077405484135,3.3655123027193867,1.0,0.09053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65356,0.3143822300990116,S2-Ventilador Extracción M19,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos.,2.0,2.0
6361,S2-M19,M-LA-A,2020-10-14 17:36:23.805,9.3078,3.793638427480136,0.45274,0.3341623904239197,0.1357077335959578,0.4992910844178531,3.336140012093498,1.0,0.09415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28753,0.1079583954859066,S2-Ventilador Extracción M19,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos.,2.0,2.0
6362,S2-M19,V-LA-H,2020-10-14 17:36:40.944,5.9079,1.8456094519770496,4.0512,0.9165928804790716,1.0427212871225318,0.1704243123914119,3.885218466364672,11.0,0.18887,0.0,0.0,0.12835,0.86342,0.53488,0.0,0.0,0.0,0.0,4.5313,2.356133500636413,S2-Ventilador Extracción M19,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos.,2.0,2.0
6363,S2-M19,V-LA-V,2020-10-14 17:36:54.265,11.266,4.194059612143502,4.9415,0.9984067856435777,1.2490562236847558,0.0099587166477217,3.9561870044748,11.0,0.35584,0.0,0.0,0.37962,1.0351,0.11344,0.0,0.0,0.0,0.0,4.8144,2.073720355619057,S2-Ventilador Extracción M19,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos.,2.0,2.0
6364,S2-M19,V-LOA-H,2020-10-14 17:37:06.284,6.3682,1.8746621329850996,3.7176,0.896193096743325,1.0087859702370867,0.0461117705490101,3.685221751375352,11.0,0.15432,0.0,0.0,0.11016,0.30079,0.8151700000000001,0.0832,0.0,0.0,0.0,4.1663,1.894385924529571,S2-Ventilador Extracción M19,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos.,2.0,2.0
