// user:DESKTOP-0HM15HR_628165; date:2020-02-11 10:02:56.433; sample:8192; 
time[ms]; amplitude[g]; 
281.68; 0.06865; 
281.74; 0.04136; 
281.8; -0.01519; 
281.86; -0.08636; 
281.92; -0.18827; 
281.98; -0.35882; 
282.04; -0.47043; 
282.1; -0.48336; 
282.17; -0.4827; 
282.23; -0.46873; 
282.29; -0.46269; 
282.35; -0.43602; 
282.41; -0.40002; 
282.47; -0.42078; 
282.53; -0.45605; 
282.59; -0.50682; 
282.65; -0.55997; 
282.71; -0.57105; 
282.78; -0.56522; 
282.84; -0.5134; 
282.9; -0.38615; 
282.96; -0.21219; 
283.02; -0.01073; 
283.08; 0.20853; 
283.14; 0.41603; 
283.2; 0.55389; 
283.26; 0.60316; 
283.33; 0.61002; 
283.39; 0.61455; 
283.45; 0.57637; 
283.51; 0.47351; 
283.57; 0.38343; 
283.63; 0.34876; 
283.69; 0.36362; 
283.75; 0.37202; 
283.81; 0.33867; 
283.87; 0.35508; 
283.94; 0.39604; 
284; 0.38055; 
284.06; 0.34738; 
284.12; 0.28526; 
284.18; 0.20818; 
284.24; 0.13757; 
284.3; 0.05111; 
284.36; -0.00403; 
284.42; -0.03982; 
284.48; -0.0608; 
284.55; -0.04168; 
284.61; -0.04566; 
284.67; -0.08618; 
284.73; -0.16441; 
284.79; -0.271; 
284.85; -0.36567; 
284.91; -0.47291; 
284.97; -0.5786; 
285.03; -0.67059; 
285.1; -0.74524; 
285.16; -0.78322; 
285.22; -0.81637; 
285.28; -0.79663; 
285.34; -0.71224; 
285.4; -0.60245; 
285.46; -0.43763; 
285.52; -0.30306; 
285.58; -0.23241; 
285.64; -0.17873; 
285.71; -0.19017; 
285.77; -0.24712; 
285.83; -0.339; 
285.89; -0.42336; 
285.95; -0.42442; 
286.01; -0.42756; 
286.07; -0.42578; 
286.13; -0.39502; 
286.19; -0.39445; 
286.25; -0.36586; 
286.32; -0.35061; 
286.38; -0.39379; 
286.44; -0.41445; 
286.5; -0.40344; 
286.56; -0.34194; 
286.62; -0.24992; 
286.68; -0.15152; 
286.74; 0.00381; 
286.8; 0.18167; 
286.87; 0.36256; 
286.93; 0.5038; 
286.99; 0.51187; 
287.05; 0.44107; 
287.11; 0.31599; 
287.17; 0.10982; 
287.23; -0.10575; 
287.29; -0.31434; 
287.35; -0.49808; 
287.41; -0.59788; 
287.48; -0.64792; 
287.54; -0.6358; 
287.6; -0.53215; 
287.66; -0.40606; 
287.72; -0.26489; 
287.78; -0.12109; 
287.84; -0.03353; 
287.9; 0.01228; 
287.96; 0.00904; 
288.02; -0.02846; 
288.09; -0.05385; 
288.15; -0.08781; 
288.21; -0.11088; 
288.27; -0.11647; 
288.33; -0.13603; 
288.39; -0.16727; 
288.45; -0.21297; 
288.51; -0.23516; 
288.57; -0.23718; 
288.64; -0.23268; 
288.7; -0.1706; 
288.76; -0.08327; 
288.82; 0.01244; 
288.88; 0.11935; 
288.94; 0.19949; 
289; 0.22944; 
289.06; 0.15475; 
289.12; 0.05445; 
289.18; 0.01351; 
289.25; -0.02839; 
289.31; -0.07075; 
289.37; -0.11423; 
289.43; -0.09739; 
289.49; -0.00345; 
289.55; 0.0383; 
289.61; 0.05993; 
289.67; 0.06868; 
289.73; 0.04647; 
289.79; 0.02938; 
289.86; -0.05439; 
289.92; -0.11237; 
289.98; -0.12562; 
290.04; -0.20271; 
290.1; -0.23809; 
290.16; -0.24601; 
290.22; -0.24985; 
290.28; -0.21195; 
290.34; -0.20406; 
290.41; -0.16047; 
290.47; -0.12208; 
290.53; -0.13429; 
290.59; -0.07003; 
290.65; -0.01796; 
290.71; -0.00356; 
290.77; 0.04445; 
290.83; 0.06934; 
290.89; 0.10148; 
290.95; 0.11012; 
291.02; 0.08296; 
291.08; 0.11769; 
291.14; 0.14717; 
291.2; 0.13281; 
291.26; 0.13523; 
291.32; 0.13548; 
291.38; 0.1246; 
291.44; 0.13881; 
291.5; 0.2175; 
291.56; 0.33431; 
291.63; 0.42866; 
291.69; 0.50928; 
291.75; 0.55095; 
291.81; 0.522; 
291.87; 0.46586; 
291.93; 0.373; 
291.99; 0.23331; 
292.05; 0.11438; 
292.11; 0.04637; 
292.18; 0.00646; 
292.24; -0.00332; 
292.3; 0.04277; 
292.36; 0.10887; 
292.42; 0.14299; 
292.48; 0.16348; 
292.54; 0.17049; 
292.6; 0.15151; 
292.66; 0.12034; 
292.72; 0.0679; 
292.79; 0.00542; 
292.85; -0.01646; 
292.91; 0.02342; 
292.97; 0.07898; 
293.03; 0.14234; 
293.09; 0.26278; 
293.15; 0.39511; 
293.21; 0.46758; 
293.27; 0.48007; 
293.33; 0.45848; 
293.4; 0.40902; 
293.46; 0.3052; 
293.52; 0.18641; 
293.58; 0.11429; 
293.64; 0.10097; 
293.7; 0.16831; 
293.76; 0.30359; 
293.82; 0.45865; 
293.88; 0.59689; 
293.95; 0.72504; 
294.01; 0.8396; 
294.07; 0.88026; 
294.13; 0.83904; 
294.19; 0.7324; 
294.25; 0.61207; 
294.31; 0.52237; 
294.37; 0.43274; 
294.43; 0.41698; 
294.49; 0.4986; 
294.56; 0.63906; 
294.62; 0.84995; 
294.68; 0.98332; 
294.74; 1.0101; 
294.8; 0.99619; 
294.86; 0.85677; 
294.92; 0.67352; 
294.98; 0.52098; 
295.04; 0.36718; 
295.1; 0.25302; 
295.17; 0.16755; 
295.23; 0.15169; 
295.29; 0.21785; 
295.35; 0.29263; 
295.41; 0.34025; 
295.47; 0.30809; 
295.53; 0.25833; 
295.59; 0.18628; 
295.65; -0.00194; 
295.72; -0.16864; 
295.78; -0.26951; 
295.84; -0.39377; 
295.9; -0.47083; 
295.96; -0.43269; 
296.02; -0.31255; 
296.08; -0.17318; 
296.14; 0.00956; 
296.2; 0.23075; 
296.26; 0.34637; 
296.33; 0.35592; 
296.39; 0.34958; 
296.45; 0.3161; 
296.51; 0.25612; 
296.57; 0.20143; 
296.63; 0.19607; 
296.69; 0.24146; 
296.75; 0.29991; 
296.81; 0.39351; 
296.88; 0.50484; 
296.94; 0.58062; 
297; 0.61847; 
297.06; 0.5896; 
297.12; 0.49494; 
297.18; 0.38052; 
297.24; 0.25189; 
297.3; 0.16816; 
297.36; 0.1863; 
297.42; 0.2804; 
297.49; 0.46189; 
297.55; 0.67377; 
297.61; 0.81719; 
297.67; 0.91394; 
297.73; 0.89786; 
297.79; 0.71724; 
297.85; 0.51862; 
297.91; 0.34006; 
297.97; 0.15106; 
298.03; 0.03037; 
298.1; -0.00404; 
298.16; 0.015; 
298.22; 0.07521; 
298.28; 0.15312; 
298.34; 0.24669; 
298.4; 0.31376; 
298.46; 0.27969; 
298.52; 0.17275; 
298.58; 0.01917; 
298.65; -0.17503; 
298.71; -0.29965; 
298.77; -0.34847; 
298.83; -0.38442; 
298.89; -0.31601; 
298.95; -0.12432; 
299.01; 0.0704; 
299.07; 0.20655; 
299.13; 0.31261; 
299.19; 0.38599; 
299.26; 0.33123; 
299.32; 0.18109; 
299.38; 0.05449; 
299.44; -0.0673; 
299.5; -0.1534; 
299.56; -0.11658; 
299.62; -0.01302; 
299.68; 0.08229; 
299.74; 0.18867; 
299.8; 0.32028; 
299.87; 0.43142; 
299.93; 0.47003; 
299.99; 0.43498; 
300.05; 0.35825; 
300.11; 0.25382; 
300.17; 0.14656; 
300.23; 0.05334; 
300.29; -0.03491; 
300.35; -0.08787; 
300.42; -0.11702; 
300.48; -0.14419; 
300.54; -0.14896; 
300.6; -0.17556; 
300.66; -0.19852; 
300.72; -0.18715; 
300.78; -0.24366; 
300.84; -0.35419; 
300.9; -0.4345; 
300.96; -0.49838; 
301.03; -0.5656; 
301.09; -0.61327; 
301.15; -0.60203; 
301.21; -0.53891; 
301.27; -0.43495; 
301.33; -0.30233; 
301.39; -0.2083; 
301.45; -0.16322; 
301.51; -0.16928; 
301.57; -0.26235; 
301.64; -0.35966; 
301.7; -0.36672; 
301.76; -0.28448; 
301.82; -0.16642; 
301.88; -0.18048; 
301.94; -0.3443; 
302; -0.41016; 
302.06; -0.38932; 
302.12; -0.44675; 
302.19; -0.48059; 
302.25; -0.45343; 
302.31; -0.46639; 
302.37; -0.48898; 
302.43; -0.43907; 
302.49; -0.30668; 
302.55; -0.18859; 
302.61; -0.15422; 
302.67; -0.13924; 
302.73; -0.11611; 
302.8; -0.12698; 
302.86; -0.17634; 
302.92; -0.25542; 
302.98; -0.33228; 
303.04; -0.35612; 
303.1; -0.34322; 
303.16; -0.31868; 
303.22; -0.29102; 
303.28; -0.26424; 
303.34; -0.17837; 
303.41; -0.08038; 
303.47; -0.08832; 
303.53; -0.16533; 
303.59; -0.27336; 
303.65; -0.41598; 
303.71; -0.58617; 
303.77; -0.7601; 
303.83; -0.8502; 
303.89; -0.86558; 
303.96; -0.8085; 
304.02; -0.64583; 
304.08; -0.49303; 
304.14; -0.35403; 
304.2; -0.20795; 
304.26; -0.16438; 
304.32; -0.18272; 
304.38; -0.22208; 
304.44; -0.30674; 
304.5; -0.3789; 
304.57; -0.4345; 
304.63; -0.48611; 
304.69; -0.50489; 
304.75; -0.47306; 
304.81; -0.37706; 
304.87; -0.24807; 
304.93; -0.15091; 
304.99; -0.10781; 
305.05; -0.06608; 
305.11; -0.01616; 
305.18; -0.03941; 
305.24; -0.13269; 
305.3; -0.22422; 
305.36; -0.29357; 
305.42; -0.32978; 
305.48; -0.33057; 
305.54; -0.29678; 
305.6; -0.20979; 
305.66; -0.08691; 
305.73; 0.04149; 
305.79; 0.13573; 
305.85; 0.15845; 
305.91; 0.16926; 
305.97; 0.17065; 
306.03; 0.08218; 
306.09; -0.04978; 
306.15; -0.16391; 
306.21; -0.22962; 
306.27; -0.22989; 
306.34; -0.23517; 
306.4; -0.25609; 
306.46; -0.27119; 
306.52; -0.25965; 
306.58; -0.18438; 
306.64; -0.14699; 
306.7; -0.16449; 
306.76; -0.11998; 
306.82; -0.04479; 
306.88; 0.00367; 
306.95; 0.01775; 
307.01; 0.01369; 
307.07; 0.01907; 
307.13; -0.00063; 
307.19; -0.01971; 
307.25; -0.04483; 
307.31; -0.12988; 
307.37; -0.17686; 
307.43; -0.16828; 
307.5; -0.16039; 
307.56; -0.09871; 
307.62; 0.00171; 
307.68; 0.10808; 
307.74; 0.20988; 
307.8; 0.25311; 
307.86; 0.27513; 
307.92; 0.31097; 
307.98; 0.31464; 
308.04; 0.2767; 
308.11; 0.18279; 
308.17; 0.06352; 
308.23; 0.0154; 
308.29; 0.01318; 
308.35; -0.01191; 
308.41; -0.05108; 
308.47; -0.07997; 
308.53; -0.06611; 
308.59; -0.05377; 
308.65; -0.07216; 
308.72; -0.04854; 
308.78; -0.02779; 
308.84; -0.05839; 
308.9; -0.10392; 
308.96; -0.18224; 
309.02; -0.24361; 
309.08; -0.24996; 
309.14; -0.24046; 
309.2; -0.2099; 
309.27; -0.1778; 
309.33; -0.15364; 
309.39; -0.1571; 
309.45; -0.21435; 
309.51; -0.26269; 
309.57; -0.31176; 
309.63; -0.3882; 
309.69; -0.44669; 
309.75; -0.48894; 
309.81; -0.50995; 
309.88; -0.5067; 
309.94; -0.46836; 
310; -0.40363; 
310.06; -0.38964; 
310.12; -0.37538; 
310.18; -0.31135; 
310.24; -0.25282; 
310.3; -0.14387; 
310.36; 0.03422; 
310.42; 0.19803; 
310.49; 0.3141; 
310.55; 0.38074; 
310.61; 0.41669; 
310.67; 0.40369; 
310.73; 0.33876; 
310.79; 0.28264; 
310.85; 0.20227; 
310.91; 0.06392; 
310.97; -0.05092; 
311.04; -0.10874; 
311.1; -0.14622; 
311.16; -0.15639; 
311.22; -0.10788; 
311.28; -0.01781; 
311.34; 0.06397; 
311.4; 0.11289; 
311.46; 0.15572; 
311.52; 0.19758; 
311.58; 0.16433; 
311.65; 0.0552; 
311.71; -0.0638; 
311.77; -0.20041; 
311.83; -0.30583; 
311.89; -0.31593; 
311.95; -0.28045; 
312.01; -0.21675; 
312.07; -0.11046; 
312.13; 0.01951; 
312.19; 0.13275; 
312.26; 0.1719; 
312.32; 0.15422; 
312.38; 0.11264; 
312.44; 0.0278; 
312.5; -0.07873; 
312.56; -0.17516; 
312.62; -0.24584; 
312.68; -0.25831; 
312.74; -0.20714; 
312.81; -0.12752; 
312.87; -0.05944; 
312.93; -0.00945; 
312.99; 0.01442; 
313.05; -0.02898; 
313.11; -0.132; 
313.17; -0.23291; 
313.23; -0.28988; 
313.29; -0.30688; 
313.35; -0.29687; 
313.42; -0.23195; 
313.48; -0.11889; 
313.54; -0.00098; 
313.6; 0.12365; 
313.66; 0.23736; 
313.72; 0.31982; 
313.78; 0.36818; 
313.84; 0.34606; 
313.9; 0.25785; 
313.96; 0.14143; 
314.03; 0.03504; 
314.09; -0.02453; 
314.15; -0.0559; 
314.21; -0.06402; 
314.27; -0.02164; 
314.33; 0.06261; 
314.39; 0.16056; 
314.45; 0.24217; 
314.51; 0.28589; 
314.58; 0.27368; 
314.64; 0.20939; 
314.7; 0.12005; 
314.76; 0.02052; 
314.82; -0.068; 
314.88; -0.12651; 
314.94; -0.1278; 
315; -0.06195; 
315.06; 0.02309; 
315.12; 0.10492; 
315.19; 0.16743; 
315.25; 0.17881; 
315.31; 0.17564; 
315.37; 0.17772; 
315.43; 0.11081; 
315.49; 0.00549; 
315.55; -0.01366; 
315.61; -0.01204; 
315.67; -0.03199; 
315.73; 0.0395; 
315.8; 0.15835; 
315.86; 0.26214; 
315.92; 0.37601; 
315.98; 0.47933; 
316.04; 0.53268; 
316.1; 0.4773; 
316.16; 0.36611; 
316.22; 0.26182; 
316.28; 0.14361; 
316.35; 0.08073; 
316.41; 0.04979; 
316.47; 0.00218; 
316.53; 0.02003; 
316.59; 0.08573; 
316.65; 0.12568; 
316.71; 0.11891; 
316.77; 0.11772; 
316.83; 0.14741; 
316.89; 0.12585; 
316.96; 0.10956; 
317.02; 0.17464; 
317.08; 0.24872; 
317.14; 0.30671; 
317.2; 0.35159; 
317.26; 0.40138; 
317.32; 0.44141; 
317.38; 0.38436; 
317.44; 0.29059; 
317.5; 0.24248; 
317.57; 0.17409; 
317.63; 0.09729; 
317.69; 0.06754; 
317.75; 0.03412; 
317.81; 0.00038; 
317.87; 0.02382; 
317.93; 0.08078; 
317.99; 0.15221; 
318.05; 0.24496; 
318.12; 0.32718; 
318.18; 0.35743; 
318.24; 0.34577; 
318.3; 0.34472; 
318.36; 0.30272; 
318.42; 0.17275; 
318.48; 0.06893; 
318.54; 0.03507; 
318.6; 0.02792; 
318.66; 0.05291; 
318.73; 0.11875; 
318.79; 0.2075; 
318.85; 0.26575; 
318.91; 0.28998; 
318.97; 0.25773; 
319.03; 0.15637; 
319.09; 0.10873; 
319.15; 0.09124; 
319.21; 0.07747; 
319.27; 0.18627; 
319.34; 0.34531; 
319.4; 0.49566; 
319.46; 0.64005; 
319.52; 0.68475; 
319.58; 0.6342; 
319.64; 0.51378; 
319.7; 0.36671; 
319.76; 0.24229; 
319.82; 0.10599; 
319.89; 0.01819; 
319.95; 0.00278; 
320.01; 0.00053; 
320.07; 0.04847; 
320.13; 0.13437; 
320.19; 0.20292; 
320.25; 0.26583; 
320.31; 0.31817; 
320.37; 0.32699; 
320.43; 0.29115; 
320.5; 0.25665; 
320.56; 0.24196; 
320.62; 0.22123; 
320.68; 0.19771; 
320.74; 0.17818; 
320.8; 0.18228; 
320.86; 0.23836; 
320.92; 0.29497; 
320.98; 0.32437; 
321.04; 0.35194; 
321.11; 0.34781; 
321.17; 0.31727; 
321.23; 0.27028; 
321.29; 0.19291; 
321.35; 0.16006; 
321.41; 0.17578; 
321.47; 0.16422; 
321.53; 0.15665; 
321.59; 0.20114; 
321.66; 0.28707; 
321.72; 0.35956; 
321.78; 0.35749; 
321.84; 0.30773; 
321.9; 0.26781; 
321.96; 0.23956; 
322.02; 0.20987; 
322.08; 0.19954; 
322.14; 0.22502; 
322.2; 0.24842; 
322.27; 0.26121; 
322.33; 0.3006; 
322.39; 0.36507; 
322.45; 0.44251; 
322.51; 0.48324; 
322.57; 0.42647; 
322.63; 0.31787; 
322.69; 0.24656; 
322.75; 0.2792; 
322.81; 0.34147; 
322.88; 0.32753; 
322.94; 0.37744; 
323; 0.46558; 
323.06; 0.405; 
323.12; 0.36873; 
323.18; 0.41199; 
323.24; 0.34643; 
323.3; 0.24765; 
323.36; 0.20303; 
323.43; 0.14732; 
323.49; 0.06886; 
323.55; 0.01713; 
323.61; 0.02389; 
323.67; 0.08445; 
323.73; 0.21215; 
323.79; 0.34165; 
323.85; 0.40256; 
323.91; 0.4438; 
323.97; 0.4494; 
324.04; 0.37714; 
324.1; 0.2221; 
324.16; 0.04201; 
324.22; -0.03383; 
324.28; -0.05851; 
324.34; -0.05387; 
324.4; 0.09113; 
324.46; 0.24987; 
324.52; 0.33712; 
324.58; 0.43675; 
324.65; 0.49046; 
324.71; 0.45178; 
324.77; 0.35697; 
324.83; 0.21586; 
324.89; 0.02612; 
324.95; -0.16662; 
325.01; -0.22407; 
325.07; -0.15447; 
325.13; -0.06997; 
325.2; 0.10027; 
325.26; 0.33548; 
325.32; 0.44597; 
325.38; 0.44032; 
325.44; 0.4191; 
325.5; 0.31216; 
325.56; 0.0853; 
325.62; -0.13331; 
325.68; -0.29851; 
325.74; -0.38649; 
325.81; -0.29621; 
325.87; -0.11614; 
325.93; 0.01257; 
325.99; 0.12448; 
326.05; 0.19715; 
326.11; 0.13594; 
326.17; -0.01161; 
326.23; -0.13151; 
326.29; -0.24717; 
326.35; -0.39513; 
326.42; -0.44881; 
326.48; -0.37541; 
326.54; -0.30885; 
326.6; -0.27697; 
326.66; -0.2414; 
326.72; -0.22778; 
326.78; -0.27154; 
326.84; -0.35394; 
326.9; -0.43103; 
326.97; -0.5026; 
327.03; -0.54765; 
327.09; -0.54479; 
327.15; -0.51202; 
327.21; -0.43261; 
327.27; -0.36317; 
327.33; -0.35303; 
327.39; -0.30743; 
327.45; -0.22533; 
327.51; -0.21101; 
327.58; -0.29866; 
327.64; -0.4514; 
327.7; -0.60635; 
327.76; -0.74346; 
327.82; -0.87453; 
327.88; -0.95623; 
327.94; -0.88569; 
328; -0.67379; 
328.06; -0.43564; 
328.13; -0.21062; 
328.19; -0.03821; 
328.25; 0.0769; 
328.31; 0.09753; 
328.37; -0.10609; 
328.43; -0.41584; 
328.49; -0.66255; 
328.55; -0.83865; 
328.61; -0.89918; 
328.67; -0.87548; 
328.74; -0.78976; 
328.8; -0.63108; 
328.86; -0.46033; 
328.92; -0.28178; 
328.98; -0.2086; 
329.04; -0.3066; 
329.1; -0.40266; 
329.16; -0.4769; 
329.22; -0.56829; 
329.28; -0.60176; 
329.35; -0.57553; 
329.41; -0.49487; 
329.47; -0.39; 
329.53; -0.30759; 
329.59; -0.2341; 
329.65; -0.19313; 
329.71; -0.16649; 
329.77; -0.1469; 
329.83; -0.20879; 
329.9; -0.31782; 
329.96; -0.38338; 
330.02; -0.36209; 
330.08; -0.3096; 
330.14; -0.32223; 
330.2; -0.31446; 
330.26; -0.21759; 
330.32; -0.13749; 
330.38; -0.13906; 
330.44; -0.19242; 
330.51; -0.25598; 
330.57; -0.35181; 
330.63; -0.45036; 
330.69; -0.45873; 
330.75; -0.42296; 
330.81; -0.40221; 
330.87; -0.36307; 
330.93; -0.28482; 
330.99; -0.21826; 
331.05; -0.23142; 
331.12; -0.25876; 
331.18; -0.25475; 
331.24; -0.26942; 
331.3; -0.28513; 
331.36; -0.29508; 
331.42; -0.28906; 
331.48; -0.27018; 
331.54; -0.29502; 
331.6; -0.32987; 
331.67; -0.3473; 
331.73; -0.35948; 
331.79; -0.3674; 
331.85; -0.39112; 
331.91; -0.39848; 
331.97; -0.377; 
332.03; -0.35257; 
332.09; -0.34951; 
332.15; -0.36913; 
332.21; -0.351; 
332.28; -0.31039; 
332.34; -0.24976; 
332.4; -0.14561; 
332.46; -0.07889; 
332.52; -0.01313; 
332.58; 0.11745; 
332.64; 0.22573; 
332.7; 0.23086; 
332.76; 0.13778; 
332.82; 0.02638; 
332.89; -0.08049; 
332.95; -0.18631; 
333.01; -0.23952; 
333.07; -0.24888; 
333.13; -0.20911; 
333.19; -0.14149; 
333.25; -0.13603; 
333.31; -0.18902; 
333.37; -0.27631; 
333.44; -0.37543; 
333.5; -0.43532; 
333.56; -0.45284; 
333.62; -0.45701; 
333.68; -0.45448; 
333.74; -0.38412; 
333.8; -0.26227; 
333.86; -0.17803; 
333.92; -0.11388; 
333.98; -0.06525; 
334.05; -0.01461; 
334.11; 0.059; 
334.17; 0.06711; 
334.23; 0.00674; 
334.29; -0.06597; 
334.35; -0.10912; 
334.41; -0.11753; 
334.47; -0.16632; 
334.53; -0.19076; 
334.59; -0.1437; 
334.66; -0.10138; 
334.72; -0.03071; 
334.78; 0.03496; 
334.84; 0.04905; 
334.9; 0.06931; 
334.96; 0.06452; 
335.02; 0.03008; 
335.08; -0.01386; 
335.14; -0.05806; 
335.21; -0.024; 
335.27; 0.05344; 
335.33; 0.10818; 
335.39; 0.15578; 
335.45; 0.19205; 
335.51; 0.25013; 
335.57; 0.28657; 
335.63; 0.20256; 
335.69; 0.0677; 
335.75; -0.04309; 
335.82; -0.13298; 
335.88; -0.20286; 
335.94; -0.29126; 
336; -0.35749; 
336.06; -0.32297; 
336.12; -0.2404; 
336.18; -0.16661; 
336.24; -0.09778; 
336.3; -0.02206; 
336.36; 0.06413; 
336.43; 0.12155; 
336.49; 0.11262; 
336.55; 0.05168; 
336.61; -0.01996; 
336.67; -0.1037; 
336.73; -0.17784; 
336.79; -0.20036; 
336.85; -0.21444; 
336.91; -0.15575; 
336.98; 0.00125; 
337.04; 0.10484; 
337.1; 0.16565; 
337.16; 0.17846; 
337.22; 0.11929; 
337.28; 0.08602; 
337.34; 0.01472; 
337.4; -0.05849; 
337.46; -0.02721; 
337.52; 0.02454; 
337.59; 0.13082; 
337.65; 0.32037; 
337.71; 0.50013; 
337.77; 0.6103; 
337.83; 0.6392; 
337.89; 0.65373; 
337.95; 0.60909; 
338.01; 0.47375; 
338.07; 0.38683; 
338.13; 0.36392; 
338.2; 0.34741; 
338.26; 0.33129; 
338.32; 0.35587; 
338.38; 0.44843; 
338.44; 0.49128; 
338.5; 0.46603; 
338.56; 0.46437; 
338.62; 0.43456; 
338.68; 0.34233; 
338.75; 0.28123; 
338.81; 0.28382; 
338.87; 0.23978; 
338.93; 0.16914; 
338.99; 0.20865; 
339.05; 0.27393; 
339.11; 0.27185; 
339.17; 0.24569; 
339.23; 0.21934; 
339.29; 0.19696; 
339.36; 0.12412; 
339.42; 0.04211; 
339.48; 0.02623; 
339.54; 0.00594; 
339.6; 0.00977; 
339.66; 0.07519; 
339.72; 0.13644; 
339.78; 0.17237; 
339.84; 0.17068; 
339.9; 0.18107; 
339.97; 0.18724; 
340.03; 0.12524; 
340.09; 0.06786; 
340.15; 0.00175; 
340.21; -0.0414; 
340.27; -0.00451; 
340.33; -0.01641; 
340.39; 0.00004; 
340.45; 0.11786; 
340.52; 0.19695; 
340.58; 0.24983; 
340.64; 0.29277; 
340.7; 0.32293; 
340.76; 0.3302; 
340.82; 0.28501; 
340.88; 0.26292; 
340.94; 0.19416; 
341; 0.13823; 
341.06; 0.23249; 
341.13; 0.2958; 
341.19; 0.36179; 
341.25; 0.47093; 
341.31; 0.49293; 
341.37; 0.52434; 
341.43; 0.5182; 
341.49; 0.45506; 
341.55; 0.36866; 
341.61; 0.16536; 
341.67; 0.01331; 
341.74; -0.10121; 
341.8; -0.26541; 
341.86; -0.31005; 
341.92; -0.29925; 
341.98; -0.24276; 
342.04; -0.12882; 
342.1; -0.06374; 
342.16; 0.00562; 
342.22; -0.00591; 
342.29; -0.09441; 
342.35; -0.16899; 
342.41; -0.32222; 
342.47; -0.44164; 
342.53; -0.47612; 
342.59; -0.51775; 
342.65; -0.48848; 
342.71; -0.3759; 
342.77; -0.23579; 
342.83; -0.13396; 
342.9; -0.08155; 
342.96; -0.01826; 
343.02; -0.01824; 
343.08; -0.08747; 
343.14; -0.12765; 
343.2; -0.1465; 
343.26; -0.15236; 
343.32; -0.11771; 
343.38; -0.02701; 
343.44; 0.07189; 
343.51; 0.11819; 
343.57; 0.16691; 
343.63; 0.25104; 
343.69; 0.29565; 
343.75; 0.26846; 
343.81; 0.23544; 
343.87; 0.23177; 
343.93; 0.21743; 
343.99; 0.18201; 
344.06; 0.11826; 
344.12; 0.05836; 
344.18; 0.09078; 
344.24; 0.16571; 
344.3; 0.21404; 
344.36; 0.27315; 
344.42; 0.32767; 
344.48; 0.37263; 
344.54; 0.4177; 
344.6; 0.40334; 
344.67; 0.35835; 
344.73; 0.36059; 
344.79; 0.37939; 
344.85; 0.37726; 
344.91; 0.35224; 
344.97; 0.31254; 
345.03; 0.30951; 
345.09; 0.30574; 
345.15; 0.21429; 
345.21; 0.11271; 
345.28; 0.07165; 
345.34; 0.05464; 
345.4; 0.07198; 
345.46; 0.11052; 
345.52; 0.13382; 
345.58; 0.15821; 
345.64; 0.17654; 
345.7; 0.16757; 
345.76; 0.11498; 
345.83; 0.00767; 
345.89; -0.09537; 
345.95; -0.14308; 
346.01; -0.18745; 
346.07; -0.21593; 
346.13; -0.11848; 
346.19; 0.06973; 
346.25; 0.25867; 
346.31; 0.47617; 
346.37; 0.69906; 
346.44; 0.83373; 
346.5; 0.86056; 
346.56; 0.80661; 
346.62; 0.649; 
346.68; 0.39463; 
346.74; 0.17773; 
346.8; 0.07856; 
346.86; 0.0834; 
346.92; 0.17934; 
346.98; 0.28672; 
347.05; 0.38548; 
347.11; 0.53983; 
347.17; 0.66451; 
347.23; 0.60398; 
347.29; 0.39789; 
347.35; 0.22665; 
347.41; 0.12146; 
347.47; 0.03182; 
347.53; 0.04599; 
347.6; 0.19925; 
347.66; 0.3701; 
347.72; 0.49874; 
347.78; 0.61412; 
347.84; 0.64795; 
347.9; 0.52525; 
347.96; 0.34693; 
348.02; 0.16578; 
348.08; -0.04544; 
348.14; -0.19759; 
348.21; -0.23796; 
348.27; -0.19484; 
348.33; -0.08096; 
348.39; 0.08273; 
348.45; 0.25463; 
348.51; 0.38319; 
348.57; 0.4575; 
348.63; 0.4645; 
348.69; 0.39636; 
348.75; 0.27607; 
348.82; 0.12289; 
348.88; 0.01864; 
348.94; -0.02342; 
349; -0.02052; 
349.06; 0.08872; 
349.12; 0.22296; 
349.18; 0.31928; 
349.24; 0.40005; 
349.3; 0.41943; 
349.37; 0.3813; 
349.43; 0.27256; 
349.49; 0.14469; 
349.55; 0.06892; 
349.61; 0.00753; 
349.67; 0.03728; 
349.73; 0.12357; 
349.79; 0.19559; 
349.85; 0.35278; 
349.91; 0.47063; 
349.98; 0.45449; 
350.04; 0.39303; 
350.1; 0.25618; 
350.16; 0.07212; 
350.22; -0.08041; 
350.28; -0.18689; 
350.34; -0.26062; 
350.4; -0.29894; 
350.46; -0.27351; 
350.52; -0.26863; 
350.59; -0.28082; 
350.65; -0.22312; 
350.71; -0.19067; 
350.77; -0.20665; 
350.83; -0.25857; 
350.89; -0.39186; 
350.95; -0.50471; 
351.01; -0.59563; 
351.07; -0.69883; 
351.14; -0.68929; 
351.2; -0.57625; 
351.26; -0.43338; 
351.32; -0.29993; 
351.38; -0.188; 
351.44; -0.04847; 
351.5; 0.01076; 
351.56; -0.04827; 
351.62; -0.12293; 
351.68; -0.23642; 
351.75; -0.33497; 
351.81; -0.41598; 
351.87; -0.53916; 
351.93; -0.60794; 
351.99; -0.60304; 
352.05; -0.51904; 
352.11; -0.39066; 
352.17; -0.315; 
352.23; -0.2612; 
352.29; -0.26017; 
352.36; -0.31604; 
352.42; -0.38457; 
352.48; -0.48925; 
352.54; -0.5701; 
352.6; -0.61951; 
352.66; -0.63812; 
